 gene    name , gene    ENS ,Vagina
 SMIM11,ENSG00000205670,0.0175302734713167
 PMVK,ENSG00000163344,-0.128999684845161
 BBC3,ENSG00000105327,-0.287677873560344
 GRIN2B,ENSG00000273079,-0.132954047549991
 GRIN2C,ENSG00000161509,-0.413100303337116
 KLHDC8B,ENSG00000185909,-0.018832611367369
 KLHDC8A,ENSG00000162873,-0.178857948001991
 ZFP64,ENSG00000020256,-0.0958389208836216
 IL6ST,ENSG00000134352,0.394148017669414
 SBF1,ENSG00000100241,-0.218733570541822
 SBF2,ENSG00000133812,0.111801350785304
 SERPINA7,ENSG00000123561,0.266668076164029
 DBN1,ENSG00000113758,-0.0672162031168751
 CDC73,ENSG00000134371,-0.0437562185022217
 LANCL1,ENSG00000115365,-0.237089491144931
 LMBRD2,ENSG00000164187,-0.101770998037922
 LMBRD1,ENSG00000168216,-0.112115078429512
 TAS2R19,ENSG00000212124,0.0842456935890148
 SRFBP1,ENSG00000151304,-0.150398955607331
 TAS2R10,ENSG00000121318,-0.342401876821292
 BCAT2,ENSG00000105552,-0.0316227179875554
 TAS2R13,ENSG00000212128,0.933925613456343
 DBNL,ENSG00000136279,0.031764600133065
 NPEPPS,ENSG00000141279,0.01701467275419
 CCDC116,ENSG00000161180,0.312951020763018
 CYP26A1,ENSG00000095596,-0.281224687792395
 PSTK,ENSG00000179988,-0.253068939594156
 PHPT1,ENSG00000054148,0.0441893930538518
 NFU1,ENSG00000169599,-0.248405527787344
 RRP1B,ENSG00000160208,-0.177645571779735
 NOVA2,ENSG00000104967,0.0802296497365115
 NOVA1,ENSG00000139910,1.40930842111198
 TMEM170A,ENSG00000166822,-0.115703552502107
 HSP90B1,ENSG00000166598,-0.0767420493103189
 CCDC113,ENSG00000103021,-0.355145437919128
 RP11-139H15.1,ENSG00000225973,-0.00235792578800393
 RP11-321M21.3,ENSG00000264116,0.288098014179406
 VSX1,ENSG00000100987,-1.31794379646915
 DIO1,ENSG00000211452,1.04335027993795
 DIO2,ENSG00000211448,3.78575259822978
 VSX2,ENSG00000119614,-1.03580310427418
 BRF2,ENSG00000104221,-0.206242572920647
 CYSTM1,ENSG00000120306,-0.181536576825212
 BRF1,ENSG00000185024,0.0631976170488173
 CAMSAP2,ENSG00000118200,0.0355291590873894
 CAMSAP3,ENSG00000076826,0.855782028740011
 CAMSAP1,ENSG00000130559,0.0524242518221335
 RRP12,ENSG00000052749,-0.358708437662189
 RRP15,ENSG00000067533,-0.144806242622029
 SLC23A2,ENSG00000089057,-0.244869568061921
 CUEDC1,ENSG00000180891,0.431817864601036
 ATOH7,ENSG00000179774,-1.58192746323886
 ACAT1,ENSG00000075239,-0.143028932113637
 ACAT2,ENSG00000120437,-0.295096481496481
 CD200R1,ENSG00000163606,-1.08528212077403
 LIMD1,ENSG00000144791,-0.266799692549277
 ATOH8,ENSG00000168874,0.351257531585815
 TRPV4,ENSG00000111199,-0.657626839756814
 OR8S1,ENSG00000197376,-0.0785218171140929
 ZFYVE21,ENSG00000100711,0.351474787469901
 ZFYVE20,ENSG00000131381,-0.14021555166086
 ZFYVE27,ENSG00000155256,0.0519887191414204
 TPCN1,ENSG00000186815,-0.132217702538321
 TPCN2,ENSG00000162341,0.339224640798908
 IL2RG,ENSG00000147168,0.0520412593091903
 ZFYVE28,ENSG00000159733,0.190889484559696
 MDH1B,ENSG00000138400,-0.723691320130837
 CMTR2,ENSG00000180917,-0.0670824884517687
 CMTR1,ENSG00000137200,0.00109923521796962
 ERC1,ENSG00000082805,-0.103120552622606
 ERC2,ENSG00000187672,-0.801349380890765
 BHMT2,ENSG00000132840,-0.364246198660107
 CTSL,ENSG00000135047,-0.0569101104165379
 SLC37A2,ENSG00000134955,1.53564657461529
 SLC37A3,ENSG00000157800,0.27967616101727
 CDK18,ENSG00000117266,0.650649270774631
 CDK19,ENSG00000155111,0.0260765442553672
 SLC37A4,ENSG00000137700,0.0941522275223745
 CDK12,ENSG00000167258,0.0397069438954162
 CDK10,ENSG00000185324,0.301434623845589
 CDK16,ENSG00000102225,-0.184047233443632
 CDK17,ENSG00000059758,-0.000850458254607366
 CDK14,ENSG00000058091,0.0697338627771606
 CDK15,ENSG00000138395,-0.715238796960497
 BFSP2,ENSG00000170819,-1.05125458180816
 FAM216B,ENSG00000179813,-0.646828349019359
 FAM216A,ENSG00000204856,-0.011574112501653
 MMP24,ENSG00000125966,-0.489832304354571
 MMP26,ENSG00000167346,0.430834862655964
 MMP21,ENSG00000154485,-0.496201254484812
 MMP20,ENSG00000137674,-0.414861513521239
 TCAIM,ENSG00000179152,-0.638966639040327
 SESTD1,ENSG00000187231,-0.0278772672994765
 MMP23B,ENSG00000189409,1.19791585262637
 B3GNT4,ENSG00000176383,-0.341009592961582
 B3GNT6,ENSG00000198488,-0.0844388486797807
 B3GNT7,ENSG00000156966,-1.52463008471295
 B3GNT1,ENSG00000174684,-0.123786593345092
 B3GNT2,ENSG00000170340,-0.110027039933643
 B3GNT3,ENSG00000179913,2.01002021327808
 TSFM,ENSG00000123297,-0.256325341827573
 B3GNT8,ENSG00000177191,0.55940912795343
 B3GNT9,ENSG00000237172,0.504647466707714
 GINM1,ENSG00000055211,0.12077262644856
 TBCCD1,ENSG00000113838,-0.0907044768327038
 DAAM1,ENSG00000100592,0.467637639397124
 DAAM2,ENSG00000146122,-0.452108920075917
 HLA-DRB1,ENSG00000196126,0.335487252898205
 HLA-DRB5,ENSG00000198502,0.682483203823624
 YIF1B,ENSG00000167645,0.114501461557224
 SGK494,ENSG00000167524,0.190859723037526
 YIF1A,ENSG00000174851,0.0799839845502811
 TUFT1,ENSG00000143367,0.00719629031722763
 FN1,ENSG00000115414,0.117052812954149
 RP1-170O19.20,ENSG00000257184,2.19642090915001
 RHD,ENSG00000187010,-0.689755513637329
 COLQ,ENSG00000206561,-0.115418668427629
 FAM189A2,ENSG00000135063,-0.723235092201274
 FAM189A1,ENSG00000104059,-1.33141229560974
 YJEFN3,ENSG00000250067,0.200858347394907
 OXT,ENSG00000101405,2.38388357606405
 KRT75,ENSG00000170454,1.09393443330584
 KRT77,ENSG00000189182,-0.802466061420793
 KRT71,ENSG00000139648,0.140535681642053
 KRT73,ENSG00000186049,2.62854717509064
 KRT72,ENSG00000170486,1.15474945060081
 TBC1D4,ENSG00000136111,-0.328901567837561
 KRT79,ENSG00000185640,-0.512782505721815
 KRT78,ENSG00000170423,3.4893327089263
 TBC1D5,ENSG00000131374,-0.102249586266823
 HFE2,ENSG00000168509,-0.237531101379782
 AAMP,ENSG00000127837,-0.0712132142970309
 HYPK,ENSG00000242028,-0.052232016291164
 U2SURP,ENSG00000163714,-0.0659002214207077
 IL6R,ENSG00000160712,0.248750315141605
 CNOT6L,ENSG00000138767,-0.0725288804590946
 FAXC,ENSG00000146267,-0.194396073473932
 FAM127C,ENSG00000212747,0.197845614298866
 PTK2,ENSG00000169398,0.0421992105966284
 PTK7,ENSG00000112655,0.850343436745793
 PTK6,ENSG00000101213,1.46610774102351
 PRKAA2,ENSG00000162409,-0.907467896654493
 PRKAA1,ENSG00000132356,0.0177398517333852
 ITGB3BP,ENSG00000142856,-0.334120954193492
 SMKR1,ENSG00000240204,-1.22473834692712
 ATG16L1,ENSG00000085978,-0.258628732383131
 ATG16L2,ENSG00000168010,0.233867836829252
 C4orf50,ENSG00000181215,-0.856603832830629
 C4orf51,ENSG00000237136,-0.229626490240851
 C15orf62,ENSG00000188277,-0.408645577302932
 C15orf60,ENSG00000183324,0.00282477795890072
 C15orf61,ENSG00000189227,0.0583131320199975
 C15orf65,ENSG00000261652,-0.809763414654277
 ZNF577,ENSG00000161551,-0.210859540780597
 DDX23,ENSG00000174243,-0.0604064053357552
 DDX21,ENSG00000165732,-0.183393293197591
 DDX20,ENSG00000064703,0.0506627413512121
 ZNF157,ENSG00000147117,-0.427516846204017
 DDX25,ENSG00000109832,-0.402533940533706
 DDX24,ENSG00000089737,-0.174745179601963
 DDX28,ENSG00000182810,-0.669801524706579
 RAB3IP,ENSG00000127328,-0.319124844428465
 AFF2,ENSG00000155966,0.630354902788902
 PDPN,ENSG00000162493,0.563129239076319
 PARD6G,ENSG00000178184,0.616124723604853
 TRUB1,ENSG00000165832,-0.203589411153227
 TRUB2,ENSG00000167112,-0.240695621211819
 PARD6B,ENSG00000124171,0.0846555977932464
 PARD6A,ENSG00000102981,-0.649115397788153
 LL22NC03-75H12.2,ENSG00000218357,0.538824200298979
 PEX26,ENSG00000215193,-0.133794174652982
 OR2G6,ENSG00000188558,-0.128784523576503
 SPEN,ENSG00000065526,-0.120115034528843
 SPEG,ENSG00000072195,0.654594781838091
 MANEAL,ENSG00000185090,0.143428340902843
 PAIP2,ENSG00000120727,-0.207990893012866
 STOML1,ENSG00000067221,-0.0867883109918177
 FBLIM1,ENSG00000162458,-0.610607675607513
 TIMM8A,ENSG00000126953,-0.110004285824006
 TIMM8B,ENSG00000150779,0.0153726428401324
 DAXX,ENSG00000204209,0.0645999010217431
 NT5M,ENSG00000205309,-0.151966297163847
 NT5C,ENSG00000125458,0.188128732984496
 TBATA,ENSG00000166220,-0.0177115721382306
 NT5E,ENSG00000135318,1.74307351176692
 LBX2,ENSG00000179528,0.20458498126921
 LBX1,ENSG00000138136,0.00913085037942566
 GNAQ,ENSG00000156052,-0.320024288168284
 UBA7,ENSG00000182179,0.30914025821823
 DSCR4,ENSG00000184029,0.558244112757389
 PTCD2,ENSG00000049883,-0.173031085134882
 PTCD3,ENSG00000132300,-0.0538127481877518
 DSCR3,ENSG00000157538,-0.0289632598882843
 PTCD1,ENSG00000106246,-0.06397702721696
 GNAL,ENSG00000141404,-0.105719378493842
 AMOT,ENSG00000126016,0.553994050743319
 AGFG2,ENSG00000106351,-0.687545914642262
 AGFG1,ENSG00000173744,-0.183593665818164
 CRYGS,ENSG00000213139,0.428211601291123
 FST,ENSG00000134363,0.179472076295236
 CRYGN,ENSG00000127377,-0.144283267061338
 CRYGA,ENSG00000168582,-0.0839843959036379
 CRYGB,ENSG00000182187,0.0546977997862635
 CRYGC,ENSG00000163254,0.0011878163690008
 CRYGD,ENSG00000118231,-0.756451981577538
 PWP1,ENSG00000136045,-0.0955592063802092
 RRNAD1,ENSG00000143303,0.032723155735875
 SLC15A4,ENSG00000139370,0.0490614097321731
 PHF23,ENSG00000040633,-0.114089970086615
 NMNAT2,ENSG00000157064,0.218420013297313
 NMNAT3,ENSG00000163864,-0.258164009438383
 NMNAT1,ENSG00000173614,-0.285142997019246
 UBE2I,ENSG00000103275,-0.177486044648723
 NCCRP1,ENSG00000188505,3.10531119187613
 PLEKHM2,ENSG00000116786,-0.0426592821198373
 PLEKHM3,ENSG00000178385,0.328884172094565
 FAM72D,ENSG00000215784,0.240803013292651
 FAM72B,ENSG00000188610,-0.280799743895453
 FAM72A,ENSG00000196550,-0.0232237330767588
 TAGAP,ENSG00000164691,-0.402399334820514
 UBE2N,ENSG00000177889,-0.418539719848595
 TREML2,ENSG00000112195,1.1020181894102
 TREML1,ENSG00000161911,-1.59190994006722
 GPAA1,ENSG00000197858,-0.00142522996930759
 TREML4,ENSG00000188056,-0.933044318009787
 GPRIN3,ENSG00000185477,-0.38294834425094
 GPRIN1,ENSG00000169258,-0.74292076743233
 ROGDI,ENSG00000067836,-0.230487022125288
 HIST2H2BF,ENSG00000203814,1.20842403408225
 HIST2H2BE,ENSG00000184678,0.925609265098456
 RBMY1E,ENSG00000242389,0.102023381085096
 MCCD1,ENSG00000204511,0.362810402744259
 NRROS,ENSG00000174004,-0.041193588029029
 SLC44A1,ENSG00000070214,0.399600698883271
 SLC44A2,ENSG00000129353,0.0599874066982717
 SLC44A3,ENSG00000143036,-0.256863436173363
 SLC44A4,ENSG00000204385,0.902779963914379
 SLC44A5,ENSG00000137968,-1.37059648422467
 MSI2,ENSG00000153944,-0.640123308110051
 MSI1,ENSG00000135097,0.694240566354164
 ENGASE,ENSG00000167280,0.178313370105889
 C1D,ENSG00000197223,0.584840205231014
 MRO,ENSG00000134042,-0.940836502113756
 COQ9,ENSG00000088682,-0.231551314698272
 C1S,ENSG00000182326,0.844480634782628
 COQ4,ENSG00000167113,-0.110046213366932
 COQ7,ENSG00000167186,-0.26649686319581
 COQ6,ENSG00000119723,-0.0456167895296887
 COQ2,ENSG00000173085,0.348855804752966
 HBM,ENSG00000206177,0.872764698240561
 HBD,ENSG00000223609,-0.7436164302119
 HBB,ENSG00000244734,0.0398985323462616
 MUC22,ENSG00000261272,2.43578507278752
 MUC20,ENSG00000176945,0.195804468497784
 MUC21,ENSG00000204544,4.81572506874485
 CHFR,ENSG00000072609,-0.06373600565215
 WWC3,ENSG00000047644,-0.349069383857619
 WWC2,ENSG00000151718,-0.0878832177213331
 WWC1,ENSG00000113645,0.0197240379549019
 GPR101,ENSG00000165370,-0.0638254396988948
 GPR107,ENSG00000148358,-0.0925954518007371
 GPR108,ENSG00000125734,0.0497177225474326
 MFAP3L,ENSG00000198948,-0.55192956932196
 SMDT1,ENSG00000183172,-0.14926431004206
 BRICD5,ENSG00000182685,-0.45678207025498
 RPRML,ENSG00000179673,-0.441161673360301
 MGMT,ENSG00000170430,0.124000158895297
 PRPF40B,ENSG00000110844,0.026675950492498
 RNF8,ENSG00000112130,-0.216226087927965
 RNF6,ENSG00000127870,-0.373966185321884
 RNF7,ENSG00000114125,0.0346222914389982
 RNF4,ENSG00000063978,-0.0171671095237537
 RNF5,ENSG00000204308,-0.247779536338852
 RNF2,ENSG00000121481,0.0634741236423148
 APP,ENSG00000142192,-0.283989248448501
 ZFHX3,ENSG00000140836,0.0713487162006252
 PRPF40A,ENSG00000196504,-0.032735895731655
 RFX1,ENSG00000132005,0.273375801379686
 LRRC69,ENSG00000214954,0.22875457142933
 LRRC63,ENSG00000173988,-0.155649378143444
 LRRC61,ENSG00000127399,0.0111763053433952
 C7orf34,ENSG00000165131,1.07791327425157
 C7orf33,ENSG00000170279,-0.00153935755881433
 C7orf31,ENSG00000153790,-0.3663653271935
 AE000662.92,ENSG00000259003,-0.0839645089262077
 GPR50,ENSG00000102195,1.35609311712946
 EPM2A,ENSG00000112425,-0.609318948111399
 FAM118A,ENSG00000100376,-0.0188242079236923
 FAM118B,ENSG00000197798,-0.264514407300397
 RECQL,ENSG00000004700,-0.141645024344491
 MISP,ENSG00000099812,-0.31846295856424
 HDAC8,ENSG00000147099,0.0408864947440561
 ACTR8,ENSG00000113812,-0.0917420009023351
 ACTR6,ENSG00000075089,-0.160186663349044
 ACTR5,ENSG00000101442,-0.00220768320375003
 XPNPEP3,ENSG00000196236,0.0762795575735694
 ACTR3,ENSG00000115091,-0.295534557829516
 ACTR2,ENSG00000138071,-0.203994884488336
 GPANK1,ENSG00000204438,-0.0668068030317414
 GNRHR,ENSG00000109163,0.000182842873413284
 SPINK13,ENSG00000214510,-0.90883841357412
 HYDIN,ENSG00000157423,-0.127972819997798
 RAPGEFL1,ENSG00000108352,1.28202420743651
 GTDC1,ENSG00000121964,0.0321447927844847
 ICOS,ENSG00000163600,0.853563073428182
 ABI3BP,ENSG00000154175,1.53540481266434
 GGCT,ENSG00000006625,0.0921622175791256
 IDUA,ENSG00000127415,0.463944368219672
 OR5V1,ENSG00000243729,-0.211032641484061
 GNRH2,ENSG00000125787,0.787370521870769
 GNRH1,ENSG00000147437,0.241173689513046
 NDUFA7,ENSG00000267855,-0.424537731902987
 RPL13,ENSG00000167526,0.197482349208638
 WNT8A,ENSG00000061492,-0.811524337741425
 WNT8B,ENSG00000075290,-1.17812250158217
 GDE1,ENSG00000006007,-0.63805424295412
 NPIPA8,ENSG00000214940,0.498122175377234
 LIMS3L,ENSG00000257207,0.24971758455109
 NPIPA5,ENSG00000183793,0.302796737840504
 NPIPA7,ENSG00000214967,0.271183343355358
 NPIPA1,ENSG00000183426,-0.147969947553203
 NPIPA2,ENSG00000254852,0.209881398986855
 NPIPA3,ENSG00000224712,-0.203881583349982
 HIPK3,ENSG00000110422,0.188781000402392
 HIPK2,ENSG00000064393,-0.299774859912575
 HIPK1,ENSG00000163349,-0.0927422800840309
 HIPK4,ENSG00000160396,-1.12216248748595
 SQRDL,ENSG00000137767,0.00561514170887649
 LEMD3,ENSG00000174106,0.01095268660345
 LEMD2,ENSG00000161904,0.142180562903472
 LEMD1,ENSG00000186007,-1.04487393141396
 NAPG,ENSG00000134265,0.0408913153937411
 SLC48A1,ENSG00000211584,-0.310222562552313
 C3orf18,ENSG00000088543,-0.29390314846938
 NAPA,ENSG00000105402,-0.119819724998265
 C3orf14,ENSG00000114405,-0.90838073536015
 C3orf17,ENSG00000163608,-0.169043583537073
 LARP1,ENSG00000155506,-0.148308943335726
 LARP4,ENSG00000161813,0.0368753492966773
 LARP6,ENSG00000166173,0.798452427235284
 LARP7,ENSG00000174720,-0.0462044727708135
 COL15A1,ENSG00000204291,0.137169710018608
 ATMIN,ENSG00000166454,-0.184686393416123
 LGR5,ENSG00000139292,-0.159815947604536
 LGR4,ENSG00000205213,-0.14110706481797
 LGR6,ENSG00000133067,0.489106714767873
 CDKN1C,ENSG00000129757,0.258684479163288
 CDKN1A,ENSG00000124762,0.35669938777432
 TMEM125,ENSG00000179178,-0.578972682999276
 FOXJ1,ENSG00000129654,-1.89053035230218
 TMEM127,ENSG00000135956,-0.0976318104631742
 FOXJ3,ENSG00000198815,0.0831473106367122
 TMEM121,ENSG00000184986,0.1609559037035
 TMEM123,ENSG00000152558,-0.0606353132163188
 TMEM129,ENSG00000168936,-0.20090883934791
 TMEM128,ENSG00000132406,0.000164062377808866
 GPHN,ENSG00000171723,-0.224976607451932
 KRTAP10-10,ENSG00000221859,-0.496518670363105
 IGFBP2,ENSG00000115457,-0.934435256722847
 SLC35B1,ENSG00000121073,-0.0318580648422249
 SLC35B3,ENSG00000124786,0.219756592013556
 SLC35B2,ENSG00000157593,0.0673234397256319
 SLC35B4,ENSG00000205060,-0.450366901642361
 IGFBP6,ENSG00000167779,1.58257679324039
 PELP1,ENSG00000141456,-0.00580556951834372
 S100A9,ENSG00000163220,3.33599955654706
 S100A8,ENSG00000143546,3.52563886466996
 EIF1,ENSG00000173812,-0.0266765508422693
 S100A5,ENSG00000196420,0.377587969106003
 S100A4,ENSG00000196154,1.58733452209096
 S100A7,ENSG00000143556,3.28813049451491
 S100A6,ENSG00000197956,0.6102919477528
 S100A1,ENSG00000160678,0.0137730383765483
 S100A3,ENSG00000188015,0.971553805487975
 S100A2,ENSG00000196754,1.35310267212925
 LONRF3,ENSG00000175556,-0.268994525631744
 LONRF2,ENSG00000170500,0.6505512569035
 LONRF1,ENSG00000154359,0.0196317680654461
 TCFL5,ENSG00000101190,-0.0148731150258812
 AIP,ENSG00000110711,0.190804719380333
 ZNF528,ENSG00000167555,-0.175389924447365
 IGDCC3,ENSG00000174498,2.2215502804431
 SCAF1,ENSG00000126461,-0.0273888964764696
 FAM60A,ENSG00000139146,0.0924645338199798
 EVPLL,ENSG00000214860,2.47419472168988
 LRRIQ1,ENSG00000133640,-0.895899723032944
 PRKRA,ENSG00000180228,-0.162131359102304
 LRRIQ4,ENSG00000188306,0.0562488421823868
 ADAT1,ENSG00000065457,-0.0659183715925602
 ADAT3,ENSG00000213638,0.00324201089681106
 ADAT2,ENSG00000189007,-0.140416099934749
 RP11-661C8.3,ENSG00000250173,-0.202575891383146
 TMEM35,ENSG00000126950,-0.469528794458491
 TUSC5,ENSG00000184811,-1.3876206006498
 BRI3BP,ENSG00000184992,-0.203846749606029
 TUSC1,ENSG00000198680,0.0651898559407356
 TUSC2,ENSG00000114383,-0.229455689684835
 TUSC3,ENSG00000104723,-0.0541390433674362
 RPGR,ENSG00000156313,0.161159787711487
 SYTL5,ENSG00000147041,2.06718878579535
 GNG10,ENSG00000242616,0.213363930543822
 GNG11,ENSG00000127920,-0.0325956655304546
 GNG12,ENSG00000172380,0.410851902400811
 GNG13,ENSG00000127588,0.133833024414356
 URB2,ENSG00000135763,-0.236533407350438
 URB1,ENSG00000142207,-0.14405500678856
 RIMBP3C,ENSG00000183246,-0.419683617967212
 SEC24D,ENSG00000150961,0.436289748877145
 SEC24A,ENSG00000113615,0.036129181082855
 SEC24C,ENSG00000176986,-0.109796294115276
 SEC24B,ENSG00000138802,-0.012557129725411
 SAMD15,ENSG00000100583,-0.914912183925606
 C16orf96,ENSG00000205832,0.506431357487382
 C16orf97,ENSG00000261190,-0.0292749410713164
 C16orf95,ENSG00000260456,-0.514984623077568
 C16orf92,ENSG00000167194,-0.0841558094545883
 C16orf93,ENSG00000196118,0.138782035840718
 C16orf90,ENSG00000215131,0.0104470284647427
 C16orf91,ENSG00000174109,-0.144695587708634
 ZNF691,ENSG00000164011,-0.0751821088959545
 ZNF692,ENSG00000171163,0.137217180460604
 ZNF695,ENSG00000197472,0.133215275366599
 ZNF697,ENSG00000143067,-0.798106598549601
 ZNF696,ENSG00000185730,-0.289560907791387
 COPZ1,ENSG00000111481,-0.0957919825938771
 COPZ2,ENSG00000005243,0.736387820038326
 RUVBL1,ENSG00000175792,-0.173635816837141
 RUVBL2,ENSG00000183207,-0.205248195675782
 IFT140,ENSG00000187535,0.203882072238777
 SHB,ENSG00000107338,0.149747322646736
 SHD,ENSG00000105251,-0.666026481265824
 SHE,ENSG00000169291,0.321545576341551
 SHH,ENSG00000164690,-1.18079358109902
 PHEX,ENSG00000102174,1.13117448245239
 DYNC2H1,ENSG00000187240,0.272529187045499
 NUDCD2,ENSG00000170584,-0.0855547071342105
 NUDCD3,ENSG00000015676,-0.143059163092355
 GMNC,ENSG00000205835,-0.58041604131055
 OR1D2,ENSG00000184166,-0.217528558528769
 GMNN,ENSG00000112312,-0.313885349037709
 MPLKIP,ENSG00000168303,-0.0320342775851401
 TIMMDC1,ENSG00000113845,-0.0725134811891913
 ZNF343,ENSG00000088876,0.144400557937075
 ZNF341,ENSG00000131061,-0.0857366632598648
 ZNF347,ENSG00000197937,0.12468644012988
 ZNF346,ENSG00000113761,0.0348642107424447
 ZNF345,ENSG00000251247,0.226117775763912
 NUDT12,ENSG00000112874,-0.129772904365153
 DLL1,ENSG00000198719,1.19317623257937
 NUDT10,ENSG00000122824,0.691041867885979
 DLL3,ENSG00000090932,-0.226519695963427
 NUDT16,ENSG00000198585,-0.104324259875249
 NUDT17,ENSG00000186364,-0.113486008402656
 NUDT14,ENSG00000183828,0.149336486699738
 NUDT15,ENSG00000136159,0.0421432625112388
 IFI6,ENSG00000126709,0.186879495311216
 STX3,ENSG00000166900,0.0439055011927021
 STX2,ENSG00000111450,0.204868770897412
 STX5,ENSG00000162236,0.210485527976519
 STX4,ENSG00000103496,0.241406223888631
 STX7,ENSG00000079950,-0.0797551129042163
 STX6,ENSG00000135823,-0.114630869515832
 RPS3A,ENSG00000145425,0.0813523343859787
 LGI4,ENSG00000153902,1.60304864336807
 LGI1,ENSG00000108231,-2.50181671941374
 LGI2,ENSG00000153012,-1.22699749414501
 LGI3,ENSG00000168481,0.70133360620843
 POGZ,ENSG00000143442,-0.0290745402018448
 DRG1,ENSG00000185721,-0.116072056374224
 LRSAM1,ENSG00000148356,-0.06141122689871
 ACRC,ENSG00000147174,-0.0222282608368246
 PHYKPL,ENSG00000175309,0.365445317164852
 DRGX,ENSG00000165606,-0.173179370026523
 TCP11,ENSG00000124678,0.606401908779992
 TCP10,ENSG00000203690,-0.0725529621505073
 TBC1D22B,ENSG00000065491,-0.194301034601631
 TBC1D22A,ENSG00000054611,0.012928708786773
 NKTR,ENSG00000114857,0.328189758911919
 TMEM143,ENSG00000161558,-0.104010286869137
 FOXL1,ENSG00000176678,-0.191215672850011
 KIF2A,ENSG00000068796,-0.0743200855479755
 KIF2C,ENSG00000142945,0.390005170196862
 KIF2B,ENSG00000141200,1.61770682221884
 ENSA,ENSG00000143420,-0.00774305866505683
 BRCA1,ENSG00000012048,0.163474923640655
 BRCA2,ENSG00000139618,-0.0140240938880154
 KIF25,ENSG00000125337,0.17686668192164
 KIF24,ENSG00000186638,-0.0298761778713281
 KIF27,ENSG00000165115,0.123129676085376
 MAATS1,ENSG00000183833,0.0350518136987994
 KIF23,ENSG00000137807,0.377739179233511
 KIF22,ENSG00000079616,-0.0115328190554216
 JKAMP,ENSG00000050130,-0.0258486939575405
 FAM208A,ENSG00000163946,0.00648282498524033
 FAM208B,ENSG00000108021,-0.0773925803098383
 PTPLAD2,ENSG00000188921,0.146820766923873
 PTPLAD1,ENSG00000074696,-0.0695380204380812
 PROL1,ENSG00000171199,-0.408572193939306
 SMURF1,ENSG00000198742,-0.181509641420795
 SMURF2,ENSG00000108854,0.0631790744262141
 SECISBP2L,ENSG00000138593,-0.211775455003765
 AC139100.2,ENSG00000267270,-0.0486389814480471
