 gene    name , gene    ENS ,Prostate
 MEOX1,ENSG00000005102,0.886750765860118
 MEOX2,ENSG00000106511,-1.25059136179961
 CD79A,ENSG00000105369,-0.378220347309314
 ATXN7L3B,ENSG00000253719,-0.100403541350779
 RTTN,ENSG00000176225,-0.49406761095869
 CBLN4,ENSG00000054803,-2.88090153419105
 CBLN2,ENSG00000141668,-0.0620041322773413
 CBLN3,ENSG00000139899,-0.370749374119926
 CBLN1,ENSG00000102924,-0.986732351631427
 CYB561A3,ENSG00000162144,-0.0367819243976287
 COL4A3BP,ENSG00000113163,-0.225915012365649
 ZNF286A,ENSG00000187607,0.000918836871250463
 SLPI,ENSG00000124107,-1.25090839762916
 TSTA3,ENSG00000104522,0.519840315407193
 RPS6KC1,ENSG00000136643,0.475102900142352
 IDO2,ENSG00000188676,-1.46960747673762
 IDO1,ENSG00000131203,0.693754234881582
 LDHAL6A,ENSG00000166800,-0.0722349885096539
 OR52D1,ENSG00000181609,0.779236548591565
 KIR2DL3,ENSG00000243772,-0.852417051441731
 CATSPER4,ENSG00000188782,1.69945554742044
 CABYR,ENSG00000154040,0.0258078744716508
 CATSPER1,ENSG00000175294,-1.00821340214829
 CATSPER3,ENSG00000152705,0.64002248869115
 MAPKAP1,ENSG00000119487,-0.261751938307346
 EMC8,ENSG00000131148,-0.0966434822480648
 APMAP,ENSG00000101474,-0.604175947130889
 CATSPERD,ENSG00000174898,0.199002572505846
 ARAP3,ENSG00000120318,0.44991114313601
 CATSPERG,ENSG00000099338,0.439349564740301
 EMC1,ENSG00000127463,-0.246130363677185
 DEDD2,ENSG00000160570,0.114115752979337
 FAM178B,ENSG00000168754,0.343405914627206
 FAM178A,ENSG00000119906,0.0849226652693414
 DOLK,ENSG00000175283,0.0854659205177173
 TARSL2,ENSG00000185418,-0.0942636181513556
 ENOSF1,ENSG00000132199,1.13925626835299
 CIAPIN1,ENSG00000005194,-0.229320689986381
 HSP90AB1,ENSG00000096384,-0.306024011092838
 PTP4A1,ENSG00000112245,-0.0294327796627743
 PTP4A3,ENSG00000184489,0.11528887085709
 PTP4A2,ENSG00000184007,-0.156648750817946
 TRHDE,ENSG00000072657,0.515121431864471
 PA2G4,ENSG00000170515,-0.484155160400979
 GIN1,ENSG00000145723,0.0140401478146417
 NR1I3,ENSG00000143257,-1.24190646128524
 NR1I2,ENSG00000144852,-0.297955244471129
 ULBP2,ENSG00000131015,-0.857260366484532
 ULBP3,ENSG00000131019,-1.09305885923352
 GRB7,ENSG00000141738,2.16867371133098
 ULBP1,ENSG00000111981,-1.45514458541586
 UQCC1,ENSG00000101019,-0.0563508911856865
 HOXC9,ENSG00000180806,0.858976496602039
 HOXC8,ENSG00000037965,0.908064763020829
 HOXC5,ENSG00000172789,-0.880047115080671
 HOXC4,ENSG00000198353,-0.571635141447295
 HOXC6,ENSG00000197757,0.459246147735742
 UROC1,ENSG00000159650,-0.397978154695361
 OR4F5,ENSG00000186092,-0.779173909265296
 CSTL1,ENSG00000125823,1.45496629900975
 RBMX2,ENSG00000134597,-0.0491202850889063
 POLR2E,ENSG00000099817,-0.0338248766473872
 POLR2D,ENSG00000144231,-0.247160095616183
 POLR2G,ENSG00000168002,0.141686853427344
 POLR2A,ENSG00000181222,-0.239949567725008
 POLR2C,ENSG00000102978,-0.315114075549173
 POLR2B,ENSG00000047315,-0.402537883880023
 POLR2M,ENSG00000255529,0.0603101915857264
 POLR2L,ENSG00000177700,0.094698656214042
 POLR2I,ENSG00000105258,-0.448253513890517
 POLR2H,ENSG00000163882,0.239000681463433
 POLR2K,ENSG00000147669,-0.238557505068401
 POLR2J,ENSG00000005075,-0.0337485580660937
 OSER1,ENSG00000132823,-0.010202747563899
 DSCAML1,ENSG00000177103,-0.523043045265022
 OR5B21,ENSG00000198283,-0.180022656755299
 CCDC109B,ENSG00000005059,-0.589271861593787
 CEACAM16,ENSG00000213892,-0.307697678253219
 CTNS,ENSG00000040531,0.278789373316408
 LDLRAD4,ENSG00000168675,0.144091644644974
 ATP12A,ENSG00000075673,0.486471061206609
 ITFG3,ENSG00000167930,0.389292908801731
 ITFG2,ENSG00000111203,0.151179721043913
 ITFG1,ENSG00000129636,-0.734211804291938
 TMEM238,ENSG00000233493,1.86093271808249
 TMEM235,ENSG00000204278,-2.08661340873531
 TMEM234,ENSG00000160055,0.80378221003328
 TMEM237,ENSG00000155755,0.0463284934914438
 TMEM231,ENSG00000205084,-0.0468450525391601
 TMEM230,ENSG00000089063,0.341949818622376
 TMEM233,ENSG00000224982,0.192118723186682
 TMEM232,ENSG00000186952,0.0982579053829081
 ANKHD1,ENSG00000131503,0.103538263961741
 C14orf80,ENSG00000185347,-0.510918010690507
 CTU2,ENSG00000174177,-0.32649667354992
 CTU1,ENSG00000142544,0.304595149409522
 MSX1,ENSG00000163132,0.706097100949967
 MSX2,ENSG00000120149,0.83786130951609
 SIN3B,ENSG00000127511,0.249894085734754
 SIN3A,ENSG00000169375,0.0192521556277047
 TVP23C,ENSG00000175106,0.783051901715421
 TVP23B,ENSG00000171928,-0.0102509676463388
 TVP23A,ENSG00000166676,0.544603238816899
 KDELR3,ENSG00000100196,1.08198058230942
 TAB1,ENSG00000100324,0.053349719014966
 PPP1R42,ENSG00000178125,0.00912388058796927
 SUMO1,ENSG00000116030,-0.00636610105826712
 TMCO1,ENSG00000143183,0.062954209906183
 TMCO2,ENSG00000188800,0.698621529234036
 TMCO3,ENSG00000150403,-0.184043222619211
 TMCO4,ENSG00000162542,1.90631740532131
 TMCO6,ENSG00000113119,0.119550478479687
 ANKIB1,ENSG00000001629,-0.536221996537888
 HSF4,ENSG00000102878,1.22932583720435
 CRLF1,ENSG00000006016,-2.23260740559512
 MIB1,ENSG00000101752,-0.236310893343943
 MIB2,ENSG00000197530,0.0689368585777828
 TOR3A,ENSG00000186283,0.223253097814766
 CXCL11,ENSG00000169248,1.41011418873908
 CYP3A7,ENSG00000160870,0.700478908717803
 CXCL13,ENSG00000156234,1.31212660416241
 RSU1,ENSG00000148484,-0.43355812783542
 CXCL14,ENSG00000145824,-1.82731226034177
 CXCL17,ENSG00000189377,3.08535634670092
 CXCL16,ENSG00000161921,0.248077836035834
 ARID5A,ENSG00000196843,0.563798688699971
 HCN1,ENSG00000164588,-4.47162517910536
 HCN3,ENSG00000143630,-0.0650565169136531
 HCN2,ENSG00000099822,-1.04921948829528
 HCN4,ENSG00000138622,0.87259965962006
 MRPL10,ENSG00000159111,-0.361205642369077
 LRIT2,ENSG00000204033,-0.192458331935929
 LRIT3,ENSG00000183423,-0.0407972514145448
 LRIT1,ENSG00000148602,-0.457603544288163
 MRPL12,ENSG00000262814,-0.0059952044351032
 PEPD,ENSG00000124299,-0.570693380600427
 UACA,ENSG00000137831,-0.0132668685529206
 ZIC4,ENSG00000174963,-3.34121497957529
 ZIC5,ENSG00000139800,-2.35029163503822
 ZIC2,ENSG00000043355,-2.22697562234037
 ZIC1,ENSG00000152977,-3.07591457916869
 ING4,ENSG00000111653,0.0422055686651793
 ING5,ENSG00000168395,0.435407161577026
 ING2,ENSG00000168556,-0.634878008002021
 ING3,ENSG00000071243,-0.303710788272104
 VASH2,ENSG00000143494,1.04252979988977
 VASH1,ENSG00000071246,-0.774181133404074
 CEP85L,ENSG00000111860,-0.914385000693547
 ACP6,ENSG00000162836,0.515365339397871
 ACP1,ENSG00000143727,-0.193410669563126
 ACP2,ENSG00000134575,0.749170094743385
 SNIP1,ENSG00000163877,0.0796378580744511
 GLA,ENSG00000102393,-0.382250976876421
 CCT8L2,ENSG00000198445,0.844025457788748
 GLS,ENSG00000115419,-0.92933007429864
 TMEM11,ENSG00000178307,0.184775658891446
 TMEM17,ENSG00000186889,-0.679607005502892
 TMEM18,ENSG00000151353,-0.0146064772260085
 TMEM19,ENSG00000139291,-0.859986128069803
 NT5C3A,ENSG00000122643,-0.127081466778414
 NT5C3B,ENSG00000141698,0.133685649866276
 AMPH,ENSG00000078053,-1.32196390631586
 ZNF470,ENSG00000197016,-0.103809874798543
 DEPTOR,ENSG00000155792,-0.130838664352616
 ACPT,ENSG00000142513,0.591068170079433
 ZNF639,ENSG00000121864,-0.0794670909246692
 ZNF638,ENSG00000075292,0.0615065365613162
 ACPP,ENSG00000014257,12.1749368842235
 ZNF630,ENSG00000221994,0.809703015564025
 NPNT,ENSG00000168743,1.42323030920641
 UGT2B28,ENSG00000135226,1.01299803623373
 OR1N1,ENSG00000171505,-0.415405483358774
 CTA-299D3.8,ENSG00000219016,-0.674367518412484
 HIGD2B,ENSG00000175202,1.26787016101923
 SIM2,ENSG00000159263,2.64905219934053
 PRSS12,ENSG00000164099,0.709772494181677
 SIM1,ENSG00000112246,-1.32592163339709
 PRSS16,ENSG00000112812,2.30089405840304
 RNF126,ENSG00000070423,-0.0109321456178686
 MEX3D,ENSG00000181588,0.00521289163831361
 MEX3C,ENSG00000176624,-0.365342766418481
 LACTB2,ENSG00000147592,-0.285904135552932
 AIFM1,ENSG00000156709,-0.333103111298456
 BTRC,ENSG00000166167,0.281870034219518
 LRRC10B,ENSG00000204950,-0.0790925073712793
 PET100,ENSG00000229833,-0.132914813088234
 SCRT2,ENSG00000215397,-1.72276886159012
 IFNLR1,ENSG00000185436,1.7681668681694
 UBLCP1,ENSG00000164332,-0.345971239938225
 MTMR9,ENSG00000104643,-0.0990703933080552
 MTMR8,ENSG00000102043,0.351726527477885
 MTMR7,ENSG00000003987,-1.10373832050214
 MTMR6,ENSG00000139505,-0.48382617170107
 MTMR4,ENSG00000108389,-0.324676420103775
 MTMR3,ENSG00000100330,0.101411154440937
 NAAA,ENSG00000138744,1.56437092753925
 TMEM256-PLSCR3,ENSG00000187838,-0.0956237451307232
 SFI1,ENSG00000198089,0.00556248288132474
 DNASE2B,ENSG00000137976,4.0547675223323
 GGACT,ENSG00000134864,0.387844513157136
 CYB561,ENSG00000008283,1.93542322784083
 TACSTD2,ENSG00000184292,3.9855769629782
 RP11-127H5.1,ENSG00000253350,-0.377047123092301
 FARP2,ENSG00000006607,-0.349240361273506
 FARP1,ENSG00000152767,1.39076743666103
 C9orf40,ENSG00000135045,-0.479256145437118
 C9orf41,ENSG00000156017,-0.136517223443461
 C9orf43,ENSG00000157653,0.358034860050068
 C9orf47,ENSG00000186354,0.55529948995587
 OR2A14,ENSG00000221938,0.621773951202229
 SNAP47,ENSG00000143740,-0.283612040682362
 DEPDC1,ENSG00000024526,3.28294097309324
 DEPDC7,ENSG00000121690,-0.0253844095071308
 DEPDC4,ENSG00000166153,0.632783834587932
 DEPDC5,ENSG00000100150,-0.235193917326868
 SCYL2,ENSG00000136021,0.139940875395337
 SCYL3,ENSG00000000457,0.109668549379805
 SCYL1,ENSG00000142186,0.0482889626948717
 STXBP1,ENSG00000136854,-0.948761117548722
 STXBP3,ENSG00000116266,-0.236411760099041
 STXBP2,ENSG00000076944,2.34501804102447
 STXBP5,ENSG00000164506,0.385737274910724
 STXBP4,ENSG00000166263,0.492051905381337
 STXBP6,ENSG00000168952,1.17714402653052
 S1PR3,ENSG00000213694,0.763719542963908
 S1PR2,ENSG00000267534,0.383229541023647
 S1PR1,ENSG00000170989,-0.586190981597055
 TMEM200A,ENSG00000164484,-1.12344527025078
 TMEM200C,ENSG00000206432,0.759726603158648
 TMEM200B,ENSG00000253304,1.17330198791108
 UNC119B,ENSG00000175970,0.147366584374179
 ENY2,ENSG00000120533,-0.235390928413226
 CCZ1,ENSG00000122674,-0.620787592737109
 GPN2,ENSG00000142751,0.125083607717398
 DSCR8,ENSG00000198054,0.36338024724379
 GTSCR1,ENSG00000263417,-0.0973193075257199
 MIF,ENSG00000240972,0.597522988236535
 HAP1,ENSG00000173805,0.327936022912746
 CDK2,ENSG00000123374,0.507250520731891
 CDK3,ENSG00000250506,1.21373480021696
 CDK4,ENSG00000135446,-0.1922602855722
 CDK5,ENSG00000164885,-0.506845230398433
 CDK6,ENSG00000105810,-0.173427346911604
 EIF4E1B,ENSG00000175766,-1.88075956630354
 CDK8,ENSG00000132964,0.119663542987842
 CDK9,ENSG00000136807,-0.119811043054751
 HAPLN1,ENSG00000145681,-0.884724137294067
 HAPLN3,ENSG00000140511,0.105347356695331
 HAPLN2,ENSG00000132702,1.77897101958284
 RAP2A,ENSG00000125249,-0.980879621487141
 RERE,ENSG00000142599,0.512509066007815
 RERG,ENSG00000134533,0.386639091700374
 DMBX1,ENSG00000197587,-0.293650843758023
 SUPT3H,ENSG00000196284,0.879030393408841
 TNFRSF19,ENSG00000127863,2.04018462116472
 PRKCI,ENSG00000163558,0.207609515038963
 PRKCH,ENSG00000027075,0.767091605541781
 PRKCA,ENSG00000154229,0.434181079060974
 PRKCB,ENSG00000166501,0.0146580891965227
 PRKCE,ENSG00000171132,-0.917928118248634
 PRKCD,ENSG00000163932,1.43491181648638
 PRKCG,ENSG00000126583,-2.35919593436378
 PRKCZ,ENSG00000067606,0.346656322754199
 RER1,ENSG00000157916,0.160022025286106
 SGSM2,ENSG00000141258,0.728453518763173
 SGSM1,ENSG00000167037,-0.531822607815802
 PRKCQ,ENSG00000065675,-1.38211570902395
 CORT,ENSG00000241563,0.32582411328517
 MUL1,ENSG00000090432,0.00332363221763632
 NAA15,ENSG00000164134,-0.263776494991718
 PPIL1,ENSG00000137168,-0.134799477284987
 PPIL2,ENSG00000100023,0.345887238792943
 PPIL3,ENSG00000240344,-0.115739280419865
 PPIL4,ENSG00000131013,0.0434001318009689
 PPIL6,ENSG00000185250,-1.07398225728335
 CCDC94,ENSG00000105248,0.0858397067194733
 CCDC96,ENSG00000173013,-0.293004439547023
 CCDC97,ENSG00000142039,0.0619113937311341
 CCDC91,ENSG00000123106,-0.470013540161036
 CCDC92,ENSG00000119242,-0.447589224664474
 CCDC93,ENSG00000125633,-0.583025320829518
 ZNF571,ENSG00000180479,0.029654697041573
 ZNF572,ENSG00000180938,0.201457918122997
 ZNF574,ENSG00000105732,0.0103663967095272
 ZNF575,ENSG00000176472,-0.258622818532789
 ZNF576,ENSG00000124444,0.278228855360368
 ZNF578,ENSG00000258405,0.265354719980851
 ZNF579,ENSG00000218891,0.368735296216851
 SETDB1,ENSG00000143379,-0.0928757667976665
 KCNAB1,ENSG00000169282,-0.20047677561557
 KCNAB3,ENSG00000170049,0.681063797059868
 KCNAB2,ENSG00000069424,-1.48349187557693
 RPL14,ENSG00000188846,0.067235501813181
 RPL15,ENSG00000174748,-0.172103741306673
 RPL17,ENSG00000265681,0.121144035291115
 RPL10,ENSG00000147403,0.315258517724534
 RPL11,ENSG00000142676,0.229741638546408
 RPL12,ENSG00000197958,0.486562455410143
 IQCJ-SCHIP1,ENSG00000250588,-0.42625655572588
 EMILIN3,ENSG00000183798,1.96367764994857
 GPATCH4,ENSG00000160818,0.159347500810195
 GPATCH2,ENSG00000092978,0.485236816062264
 GPATCH3,ENSG00000198746,-0.198802869449244
 GPATCH1,ENSG00000076650,0.132108267020037
 NAA10,ENSG00000102030,-0.0734894384666857
 SYK,ENSG00000165025,-0.189139208811266
 NINL,ENSG00000101004,0.859515747193019
 SYP,ENSG00000102003,-2.03884746195507
 B4GALT6,ENSG00000118276,-0.346600867531832
 FCN3,ENSG00000142748,0.0855739155065347
 PDZK1IP1,ENSG00000162366,1.46830928338267
 STIL,ENSG00000123473,0.708163771765763
 PHKA1,ENSG00000067177,0.234350912011426
 PHKA2,ENSG00000044446,0.759690548704141
 FAM162A,ENSG00000114023,0.155618074796963
 FAM162B,ENSG00000183807,-0.0502318906890765
 ILK,ENSG00000166333,0.545221425993049
 RP11-527L4.2,ENSG00000261514,0.444517894289721
 TSPEAR,ENSG00000175894,-0.404891192233291
 RABEP2,ENSG00000177548,1.68934187694268
 TCEAL4,ENSG00000133142,0.340234758536232
 MORF4L2,ENSG00000123562,-0.0138634874421972
 MORF4L1,ENSG00000185787,-0.503232401664364
 RABEPK,ENSG00000136933,-0.362139358228402
 FAM171A2,ENSG00000161682,-0.0257108020518938
 FAM171A1,ENSG00000148468,0.431195992236293
 TBL1XR1,ENSG00000177565,0.586362599920648
 SNRK,ENSG00000163788,-0.493439737930998
 IL6,ENSG00000136244,-0.502593303262687
 IL7,ENSG00000104432,0.218200612364466
 IL4,ENSG00000113520,0.91175104632997
 IL5,ENSG00000113525,-0.233711100768252
 IL2,ENSG00000109471,-0.508477277726149
 IL8,ENSG00000169429,-0.44668086650966
 IL9,ENSG00000145839,-0.497757036453787
 DTX4,ENSG00000110042,-0.0862842142854612
 CENPO,ENSG00000138092,-0.0427290679625209
 SAT2,ENSG00000141504,0.24488960287076
 DTX1,ENSG00000135144,-0.892626713674299
 DTX2,ENSG00000091073,0.781160425335178
 CENPM,ENSG00000100162,0.0854839458516418
 OXR1,ENSG00000164830,-0.86987014889395
 CENPL,ENSG00000120334,-0.0930726658384769
 RB1CC1,ENSG00000023287,-0.47911662804795
 CENPI,ENSG00000102384,-1.08239614332135
 NSF,ENSG00000073969,-0.488723848240507
 RP11-122A3.2,ENSG00000253250,0.439336179074711
 P2RX6,ENSG00000099957,-0.037601584343985
 RAMP1,ENSG00000132329,1.27782170978941
 CENPA,ENSG00000115163,-1.15212578471609
 GSTCD,ENSG00000138780,0.0135374792698214
 AC008271.1,ENSG00000231031,-0.208187219279793
 PARS2,ENSG00000162396,0.142755033611692
 MCF2L2,ENSG00000053524,0.128330761544538
 PI4K2B,ENSG00000038210,0.199788497576777
 PATZ1,ENSG00000100105,0.461063407298876
 PI4K2A,ENSG00000155252,-0.233389968188218
 NHLRC3,ENSG00000188811,-0.219041323377912
 NHLRC2,ENSG00000196865,0.113789653606188
 NHLRC1,ENSG00000187566,-0.619922966000541
 CENPT,ENSG00000102901,0.223647946726728
 NHLRC4,ENSG00000257108,0.681101675622714
 GSE1,ENSG00000131149,-0.112292451940264
 CGREF1,ENSG00000138028,-0.651562963386113
 BRSK2,ENSG00000174672,-0.849433651425408
 BRSK1,ENSG00000160469,-0.0400777110686372
 MIF4GD,ENSG00000125457,-0.58401727474343
 TLR2,ENSG00000137462,-0.0737325832434467
 TLR3,ENSG00000164342,0.488790571914497
 TLR1,ENSG00000174125,-0.42795515106161
 TLR6,ENSG00000174130,-0.322659560095948
 TLR7,ENSG00000196664,0.160422843344142
 TLR4,ENSG00000136869,-0.0400946798425209
 TLR5,ENSG00000187554,0.799457970849381
 TLR8,ENSG00000101916,-0.0556877117382322
 TLR9,ENSG00000239732,0.163486997944689
 NUP205,ENSG00000155561,-0.143058612688624
 ARID4A,ENSG00000032219,-0.473026310310316
 ARID4B,ENSG00000054267,0.00790464728288809
 MMS19,ENSG00000155229,-0.282597493096779
 UBXN8,ENSG00000104691,-0.27624772395644
 TFE3,ENSG00000068323,-0.142460229634127
 UBXN4,ENSG00000144224,0.0117019165016959
 UBXN6,ENSG00000167671,0.0301131843846723
 UBXN7,ENSG00000163960,-0.284190064864502
 UBXN1,ENSG00000162191,-0.361395236390822
 TFEC,ENSG00000105967,-0.521242789322434
 TFEB,ENSG00000112561,0.303714464210666
 KIAA1107,ENSG00000069712,-0.55299042913936
 KIAA1109,ENSG00000138688,-0.478668941231855
 ECI2,ENSG00000198721,0.0620186155088681
 ECI1,ENSG00000167969,0.158532061965341
 HPRT1,ENSG00000165704,-0.567067192706781
 LRRC57,ENSG00000180979,0.0911197157988891
 SMCHD1,ENSG00000101596,0.320671190232248
 JAZF1,ENSG00000153814,0.173756904347152
 DENND1B,ENSG00000213047,0.245476133150874
 C6orf163,ENSG00000203872,1.22512026846298
 C6orf164,ENSG00000203871,0.642196782253663
 SYVN1,ENSG00000162298,0.213558425614239
 DRAXIN,ENSG00000162490,-0.573578044856558
 MBD3L1,ENSG00000170948,0.124399742977459
 DGUOK,ENSG00000114956,-0.0171709020486485
 MAK16,ENSG00000198042,-0.0691991456604576
 TRIB3,ENSG00000101255,1.10875641952225
 AWAT1,ENSG00000204195,-0.606758867698398
 AWAT2,ENSG00000147160,-1.02441510165172
 C5orf28,ENSG00000151881,0.0984582615581497
 C5orf22,ENSG00000082213,-0.182613741327687
 C5orf27,ENSG00000236882,-0.108899414298996
 C5orf24,ENSG00000181904,-0.359369748160782
 ANLN,ENSG00000011426,-2.53660101883777
 SSBP1,ENSG00000106028,-0.650436314463139
 SSBP3,ENSG00000157216,-0.0125187247193325
 SSBP2,ENSG00000145687,-0.484268393566657
 BCL10,ENSG00000142867,-0.0399542883381075
 MYOM1,ENSG00000101605,-0.382421980405749
 IL27RA,ENSG00000104998,0.0839499206632322
 BHLHA9,ENSG00000205899,0.202248579079784
 POGLUT1,ENSG00000163389,-0.249232650157127
 AMZ1,ENSG00000174945,-0.91079449898212
 AMZ2,ENSG00000196704,-0.380606811698368
 HBQ1,ENSG00000086506,-1.478851822629
 ZCCHC14,ENSG00000140948,-0.618466001522681
 COL23A1,ENSG00000050767,1.55517750440602
 CDRT4,ENSG00000239704,0.76423738358548
 ZNF761,ENSG00000160336,2.66958828130522
 ZNF778,ENSG00000170100,-0.0484352630298908
 ZNF776,ENSG00000152443,-0.00145121502726092
 ZNF777,ENSG00000196453,0.0857515993797295
 ZNF775,ENSG00000196456,0.296131534069208
 ZNF772,ENSG00000197128,-0.087166371466511
 ZNF773,ENSG00000152439,0.187965307299116
 ZNF770,ENSG00000198146,-0.758854201829624
 ZNF771,ENSG00000179965,0.074782855585822
 FBXW12,ENSG00000164049,0.0221567128810602
 FBXW10,ENSG00000171931,-1.03860141163702
 FBXW11,ENSG00000072803,-0.502952874579669
 L1CAM,ENSG00000198910,0.214059725570219
 ITM2A,ENSG00000078596,-1.44731813031084
 BAZ2A,ENSG00000076108,-0.0158523274277772
 BAZ2B,ENSG00000123636,-0.19460752712698
 LCTL,ENSG00000188501,0.251460683063861
 TRPT1,ENSG00000149743,0.406846714611194
 GDF11,ENSG00000135414,0.578365382390588
 SPRTN,ENSG00000010072,-0.3972369547541
 RPH3AL,ENSG00000181031,-0.18812290261686
 AC109829.1,ENSG00000233438,0.75984067614143
 IAPP,ENSG00000121351,-0.873241309365822
 GZMA,ENSG00000145649,-0.28226487388086
 GZMB,ENSG00000100453,-0.0810944437809684
 GZMM,ENSG00000197540,-0.244020774317973
 GZMH,ENSG00000100450,0.357106242135105
 GZMK,ENSG00000113088,0.416967418538168
 MYH10,ENSG00000133026,-0.641558460435909
 MYH11,ENSG00000133392,2.45097780127217
 MYH13,ENSG00000006788,-0.328226764144579
 MYH14,ENSG00000105357,-0.595835129858435
 MYH15,ENSG00000144821,0.154671511031262
 LMF2,ENSG00000100258,0.297596634225122
 LMF1,ENSG00000103227,0.646425477765901
 PIK3AP1,ENSG00000155629,0.244952642935183
 SYCP2,ENSG00000196074,0.70277900466062
 MT-ATP8,ENSG00000228253,0.277098909486594
 C14orf79,ENSG00000140104,0.625868074274078
 SLCO4A1,ENSG00000101187,-0.79320444854058
 OR6K3,ENSG00000203757,-0.208947395714368
 LEF1,ENSG00000138795,1.02948896002516
 MTFMT,ENSG00000103707,0.150437987128662
 NAA38,ENSG00000128534,0.226812321000103
 NAA35,ENSG00000135040,0.207975108236403
 NAA30,ENSG00000139977,-0.307321326145872
 ZMYND15,ENSG00000141497,0.555581136591235
 ATAD2B,ENSG00000119778,-0.296913255008596
 PGF,ENSG00000119630,0.283250228788962
 PGD,ENSG00000142657,-0.384101048538464
 PGC,ENSG00000096088,2.03291113580389
 PDE1C,ENSG00000154678,-0.650011759376202
 PDE1B,ENSG00000123360,-0.751985933479623
 PDE1A,ENSG00000115252,-1.30861073114027
 DYM,ENSG00000141627,-0.0756569816255912
 PGR,ENSG00000082175,0.203153035651994
 PGP,ENSG00000184207,-0.794879274491362
 IVNS1ABP,ENSG00000116679,0.0924198756186455
 SCIMP,ENSG00000161929,0.180666787975789
 NDUFC1,ENSG00000109390,-0.321408307025503
 NDUFC2,ENSG00000151366,-0.693248004590344
 BMI1,ENSG00000168283,-0.0788761716483765
 MRS2,ENSG00000124532,-0.233325055589809
 PTGR2,ENSG00000140043,0.0827658546322314
 PDE12,ENSG00000174840,-0.128577949844661
 DMXL2,ENSG00000104093,-0.500114941304025
 DMXL1,ENSG00000172869,1.23489705897375
 MTUS1,ENSG00000129422,0.0176478173818399
 OSBPL8,ENSG00000091039,-0.645500855521081
 OSBPL9,ENSG00000117859,0.204248126137546
 MIA,ENSG00000261857,0.648458222106038
 MIP,ENSG00000135517,-0.750784854879871
 CBFB,ENSG00000067955,-0.0959612025597445
 CGNL1,ENSG00000128849,1.80729806856675
 EID2,ENSG00000176396,-0.416993851009638
 EID3,ENSG00000255150,0.085010464699288
 EID1,ENSG00000255302,-0.139719938015063
 TUBB4A,ENSG00000104833,-3.30852297874058
 HSPB6,ENSG00000004776,1.17197695278917
 GHRHR,ENSG00000106128,0.768232101398069
 ADAR,ENSG00000160710,-0.0747491419324051
 PDK2,ENSG00000005882,-0.744124262014126
