 gene    name , gene    ENS ,Breast-MammaryTissue
 LANCL3,ENSG00000147036,-0.761033394614047
 AC092675.3,ENSG00000222000,-0.569252340918462
 RAB7A,ENSG00000075785,-0.0133239386439707
 GNPNAT1,ENSG00000100522,0.00379295817743017
 EFEMP1,ENSG00000115380,0.478249497522061
 EFEMP2,ENSG00000172638,0.292562854679845
 NLE1,ENSG00000073536,0.162602571223427
 OR4M2,ENSG00000182974,-0.123162892102534
 OR4M1,ENSG00000176299,-0.124826679861661
 SCTR,ENSG00000080293,-0.339266895560295
 WNT5B,ENSG00000111186,-0.248703781509789
 WNT5A,ENSG00000114251,-0.435843294725996
 HNRNPH1,ENSG00000169045,0.268688207337727
 HNRNPH3,ENSG00000096746,0.0543042535130021
 HNRNPH2,ENSG00000126945,0.0768055187094339
 DYNAP,ENSG00000178690,-0.0277782486167452
 ICA1L,ENSG00000163596,-0.420741623396644
 HNRNPUL2,ENSG00000214753,-0.187334215055279
 HNRNPUL1,ENSG00000105323,0.11624894858672
 DPH6,ENSG00000134146,0.219371650771457
 STOML3,ENSG00000133115,0.434867660355605
 STOML2,ENSG00000165283,0.128407964033936
 PAIP1,ENSG00000172239,0.148069482564674
 FOXG1,ENSG00000176165,-1.14875977006091
 DCAF13,ENSG00000164934,0.171113768884767
 DCAF12,ENSG00000198876,0.0612557456462373
 DCAF11,ENSG00000100897,-0.382095236117272
 DCAF10,ENSG00000122741,0.0495623622590982
 DCAF17,ENSG00000115827,-0.240049905956398
 DCAF16,ENSG00000163257,0.0453530191152879
 DCAF15,ENSG00000132017,0.131561278719096
 PAPSS1,ENSG00000138801,0.156721432151362
 TXN,ENSG00000136810,0.0423562146390045
 PAPSS2,ENSG00000198682,0.382452528293027
 TXK,ENSG00000074966,-0.175208554074184
 WARS2,ENSG00000116874,0.311915261883695
 TRMT10A,ENSG00000145331,0.0660729429807248
 TRMT10C,ENSG00000174173,0.138590317034491
 TRMT10B,ENSG00000165275,0.00234229666858362
 SLC35E1,ENSG00000127526,0.0464584202245153
 SLC35E2,ENSG00000215790,-0.0124212629129083
 SLC35E3,ENSG00000175782,-0.102573396958957
 SLC35E4,ENSG00000100036,-0.397702371084655
 MYOZ2,ENSG00000172399,-0.578013115205869
 MYOZ3,ENSG00000164591,-1.18062267551575
 MYOZ1,ENSG00000177791,-0.538756510897608
 WRB,ENSG00000182093,-0.269745658066295
 WRN,ENSG00000165392,0.375244329548535
 TCF15,ENSG00000125878,1.09441328740628
 SCNM1,ENSG00000163156,-0.127344773600444
 TCF12,ENSG00000140262,0.11737147403238
 TCF19,ENSG00000137310,0.118540056420347
 UROS,ENSG00000188690,-0.239467316758765
 UROD,ENSG00000126088,-0.00711395762845054
 NXF1,ENSG00000162231,-0.0141602686512713
 NXF3,ENSG00000147206,-0.552320158284606
 PAM,ENSG00000145730,-0.244079276007628
 HMMR,ENSG00000072571,-0.668352611584712
 RPRD2,ENSG00000163125,-0.125075645326586
 SGIP1,ENSG00000118473,-1.08396613018915
 ANPEP,ENSG00000166825,1.93929955215151
 C8orf33,ENSG00000182307,0.0432975890278091
 C8orf37,ENSG00000156172,-0.024062057197705
 C8orf34,ENSG00000165084,0.23511427862835
 TMEM89,ENSG00000183396,-0.396021718093439
 KLHL24,ENSG00000114796,-0.0122143815517475
 KLHL26,ENSG00000167487,0.0227379226982342
 KLHL21,ENSG00000162413,0.0966940866914659
 KLHL20,ENSG00000076321,0.0525288583048325
 KLHL23,ENSG00000213160,-0.222212899736248
 KLHL22,ENSG00000099910,-0.148662469125754
 TMEM81,ENSG00000174529,-0.518841410097786
 TMEM80,ENSG00000177042,-0.104932100836684
 KLHL29,ENSG00000119771,0.30060607510104
 KLHL28,ENSG00000179454,-0.250358055761709
 SMO,ENSG00000128602,-0.424076917654088
 LTB4R,ENSG00000213903,0.144021175189206
 POLE,ENSG00000177084,0.0704172573076779
 POLB,ENSG00000070501,-0.245481242687004
 POLN,ENSG00000130997,0.633922615608914
 POLM,ENSG00000122678,0.252361296477596
 POLL,ENSG00000166169,0.0791327213693127
 POLK,ENSG00000122008,0.101735494308375
 POLI,ENSG00000101751,0.297793863083794
 POLH,ENSG00000170734,-0.128506537266289
 SBK1,ENSG00000188322,-1.05610582020256
 ATP5EP2,ENSG00000180389,0.379080096930788
 GGN,ENSG00000179168,-0.337517449852595
 GGH,ENSG00000137563,-0.0427768349551221
 IL17D,ENSG00000172458,-0.970478635191045
 IL17F,ENSG00000112116,-0.136134164089758
 IL17A,ENSG00000112115,-0.0531757213892581
 IL17B,ENSG00000127743,1.38393715976072
 IL17C,ENSG00000124391,-0.237620518124859
 CHRDL1,ENSG00000101938,1.03818984729884
 CHRDL2,ENSG00000054938,-1.19462977447094
 C20orf173,ENSG00000125975,-0.106833201625159
 SSBP4,ENSG00000130511,-0.0809079403462576
 FAM89A,ENSG00000182118,0.733868565647969
 TMEM8C,ENSG00000187616,0.115917938715045
 FAM89B,ENSG00000176973,-0.190152284869216
 C2CD2L,ENSG00000172375,-0.53448769251434
 CDC23,ENSG00000094880,0.0442099936802095
 EI24,ENSG00000149547,0.0524279027867443
 SGMS2,ENSG00000164023,-0.25623958910713
 SGMS1,ENSG00000198964,-0.276827181221975
 PRC1,ENSG00000198901,-0.170824455473735
 CDC20,ENSG00000117399,0.00359706455942541
 EPS15,ENSG00000085832,-0.231301101176851
 ZNF17,ENSG00000186272,0.0339053888280068
 OR14A2,ENSG00000241128,0.0121753757889131
 ZNF10,ENSG00000256223,-0.118926821909383
 LMCD1,ENSG00000071282,0.703031065207922
 AOC3,ENSG00000131471,1.05480409814857
 ZNF648,ENSG00000179930,1.14217204693286
 ZNF649,ENSG00000198093,0.129535167758365
 ZNF644,ENSG00000122482,0.175792885640842
 ZNF641,ENSG00000167528,-0.0492338012514447
 GTPBP10,ENSG00000105793,0.0517762787733717
 CDH24,ENSG00000139880,0.0146565145552903
 PER2,ENSG00000132326,0.517053972084957
 PRCC,ENSG00000143294,-0.0670258030723202
 PER1,ENSG00000179094,0.561425209335829
 PRCD,ENSG00000214140,0.295722624278456
 ZNF398,ENSG00000197024,-0.0444026361227227
 ZNF391,ENSG00000124613,0.380010973337023
 PRCP,ENSG00000137509,0.293931828202725
 ZNF394,ENSG00000160908,0.197817707013275
 ZNF395,ENSG00000186918,0.320522130238911
 ZNF396,ENSG00000186496,0.304273061116115
 ZNF397,ENSG00000186812,0.0931796592844118
 SELPLG,ENSG00000110876,-0.281956696455271
 NUDT22,ENSG00000149761,-0.137666624270966
 NUDT21,ENSG00000167005,-0.0593863338690626
 POPDC2,ENSG00000121577,-0.0483854077951234
 POPDC3,ENSG00000132429,-1.6015155364244
 SPIN4,ENSG00000186767,0.166038691858179
 SPIN1,ENSG00000106723,-0.0906642077559037
 SPIN3,ENSG00000204271,0.0276940078469331
 IFT52,ENSG00000101052,0.31227372181405
 IFT57,ENSG00000114446,-0.0526045906372468
 LPP,ENSG00000145012,0.362257037467767
 LPO,ENSG00000167419,0.254095452040803
 LPL,ENSG00000175445,1.52045039760472
 GDAP1L1,ENSG00000124194,-1.13101441493995
 LPA,ENSG00000198670,-1.42914335856733
 CLECL1,ENSG00000184293,-0.381928144716102
 DDAH1,ENSG00000153904,-0.60978434430453
 DDAH2,ENSG00000213722,0.403722883593759
 CRELD2,ENSG00000184164,-0.0325154099612569
 CRELD1,ENSG00000163703,-0.253761033223984
 ARL4D,ENSG00000175906,-1.04851696764952
 VWC2L,ENSG00000174453,-1.17938123707625
 ARL4C,ENSG00000188042,1.01512543470114
 ARL4A,ENSG00000122644,0.922124385791505
 ARMC5,ENSG00000140691,-0.3831476163755
 JAM2,ENSG00000154721,0.421286380529393
 JAM3,ENSG00000166086,-0.0509268457457583
 GALNT8,ENSG00000130035,-0.14120256382238
 GALNT9,ENSG00000182870,-2.63720450897484
 GALNT4,ENSG00000257594,0.279360238111455
 GALNT5,ENSG00000136542,0.432163623333073
 GALNT6,ENSG00000139629,1.66613988327507
 GALNT7,ENSG00000109586,0.3857717953503
 GALNT1,ENSG00000141429,0.133915538866681
 GALNT2,ENSG00000143641,-0.181651160934376
 GALNT3,ENSG00000115339,0.869733455660708
 DMWD,ENSG00000185800,-0.0936055543338987
 KIF14,ENSG00000118193,-0.511152608086098
 KIF15,ENSG00000163808,-0.75142217561686
 KIF17,ENSG00000117245,0.345604757097785
 KIF11,ENSG00000138160,-0.466807816737721
 KIF12,ENSG00000136883,2.75689569490969
 SPA17,ENSG00000064199,-0.0795158184071523
 KIF19,ENSG00000196169,0.207125002687186
 NLRP5,ENSG00000171487,0.59532438356972
 NLRP4,ENSG00000160505,-0.544243707067452
 NLRP7,ENSG00000167634,0.450582419482103
 NLRP6,ENSG00000174885,0.614567989005537
 NLRP3,ENSG00000162711,-0.0913792126405678
 NLRP2,ENSG00000022556,1.11771352910531
 PSEN2,ENSG00000143801,-0.141170202438017
 PSEN1,ENSG00000080815,-0.151955921681925
 NLRP9,ENSG00000185792,-0.138605339588452
 NLRP8,ENSG00000179709,2.21828544414418
 WDR26,ENSG00000162923,-0.139580350475468
 WDR27,ENSG00000184465,0.322567743950439
 WDR24,ENSG00000127580,-0.234295055143705
 WDR25,ENSG00000176473,0.00530472055205068
 WDR20,ENSG00000140153,0.0966495918197361
 GNAO1,ENSG00000087258,-1.9463790934649
 RQCD1,ENSG00000144580,-0.118177429478752
 ASCL1,ENSG00000139352,-2.58647905239245
 IGF2BP1,ENSG00000159217,-0.406444074341802
 IGF2BP3,ENSG00000136231,-0.814402661153293
 IGF2BP2,ENSG00000073792,0.139242020375935
 CD101,ENSG00000134256,-0.0874347079785556
 KIF1A,ENSG00000130294,-3.38264547062531
 KIF1B,ENSG00000054523,-0.768835095175756
 KIF1C,ENSG00000129250,-0.371410582663257
 CD109,ENSG00000156535,0.588623174363792
 ZFP36,ENSG00000128016,1.14020314834609
 ZFP37,ENSG00000136866,0.0185422035748238
 ZFP30,ENSG00000120784,-0.112640725544606
 ATHL1,ENSG00000142102,1.2432980907289
 NLRP14,ENSG00000158077,-1.02725131337286
 NLRP11,ENSG00000179873,-0.0461095308025082
 NLRP10,ENSG00000182261,-0.15015563350113
 NLRP13,ENSG00000173572,3.02698353447173
 NLRP12,ENSG00000142405,0.0362011885781818
 SPIRE2,ENSG00000204991,-0.189391604599309
 LOXL1,ENSG00000129038,0.0643088316898455
 LOXL2,ENSG00000134013,1.07760120841691
 LOXL3,ENSG00000115318,-0.191583996971446
 LOXL4,ENSG00000138131,0.738047959577788
 SPATC1L,ENSG00000160284,-0.158184048644726
 VIPR2,ENSG00000106018,-0.0250968717277387
 VIPR1,ENSG00000114812,1.11508131185477
 AEN,ENSG00000181026,-0.000935628295156685
 DIRC1,ENSG00000174325,1.29297609059181
 DIRC3,ENSG00000231672,0.163290094426713
 DIRC2,ENSG00000138463,-0.411314906366577
 FAM207A,ENSG00000160256,0.253738550523912
 CACNG8,ENSG00000142408,-0.525059004583424
 CACNG1,ENSG00000108878,0.888232822481151
 CNTRL,ENSG00000119397,0.250156796894191
 CACNG3,ENSG00000006116,-0.872007205597654
 CACNG4,ENSG00000075461,0.941953322398987
 CACNG5,ENSG00000075429,-0.973203931400028
 CACNG6,ENSG00000130433,-0.386747616696112
 CACNG7,ENSG00000105605,-1.69235022921107
 RANBP10,ENSG00000141084,-0.111158404965889
 RANBP17,ENSG00000204764,0.266029402228667
 SELENBP1,ENSG00000143416,0.611375940088876
 NSFL1C,ENSG00000088833,-0.117604032942588
 LAS1L,ENSG00000001497,-0.0518182170167654
 UPRT,ENSG00000094841,0.0562484946422466
 SLC25A22,ENSG00000177542,-0.240226606734914
 SLC25A23,ENSG00000125648,-0.999155965656403
 SLC25A20,ENSG00000178537,0.229195635059829
 SLC25A21,ENSG00000183032,-0.0115757376502722
 SLC25A26,ENSG00000144741,0.0427914651551581
 SLC25A27,ENSG00000153291,-0.20564298863826
 SLC25A24,ENSG00000085491,0.71680316543935
 SLC25A25,ENSG00000148339,0.408452535994041
 VPS35,ENSG00000069329,-0.0884380706960859
 SLC25A28,ENSG00000155287,-0.0473341050305704
 SLC25A29,ENSG00000197119,-0.189908110731351
 METTL1,ENSG00000037897,0.315257311052321
 COPB1,ENSG00000129083,0.156966723392643
 COPB2,ENSG00000184432,0.0932695966427131
 KDELC1,ENSG00000134901,0.160540301325351
 KDELC2,ENSG00000178202,0.252732002503807
 CTRB2,ENSG00000168928,0.0441469144173959
 ZBBX,ENSG00000169064,-1.02034014140684
 MKS1,ENSG00000011143,0.225199448328715
 GLB1L,ENSG00000163521,0.531815085028296
 MAGEC1,ENSG00000155495,-0.558929762314351
 MAGEC3,ENSG00000165509,-0.0241548604539454
 MAGEC2,ENSG00000046774,-0.5821567876888
 PSTPIP2,ENSG00000152229,0.61775115264383
 PSTPIP1,ENSG00000140368,-0.191324247519371
 POFUT2,ENSG00000186866,0.216386877978855
 POFUT1,ENSG00000101346,0.146677620828808
 SNX17,ENSG00000115234,0.00927063180488497
 SNX16,ENSG00000104497,0.00208026041173146
 SNX15,ENSG00000110025,0.0862982889436662
 SNX14,ENSG00000135317,-0.192267939268098
 SNX13,ENSG00000071189,-0.0531086007916025
 SNX12,ENSG00000147164,-0.0889218177395519
 SNX11,ENSG00000002919,-0.0390375117472878
 SNX10,ENSG00000086300,-0.099837626691937
 KCTD4,ENSG00000180332,-0.895396430958349
 SNX19,ENSG00000120451,-0.164066640785683
 SNX18,ENSG00000178996,0.194003460294161
 ICAM5,ENSG00000105376,0.0118095355930991
 OR13D1,ENSG00000179055,-0.40571398057531
 ICAM2,ENSG00000108622,0.910016959131024
 ICAM1,ENSG00000090339,0.696500229213948
 CTDSP1,ENSG00000144579,0.303575111516296
 CTDSP2,ENSG00000175215,0.13838284636099
 CTDSPL,ENSG00000144677,-0.0339731142511497
 SMTN,ENSG00000183963,0.173160323500342
 TMEM87B,ENSG00000153214,0.193849939785616
 TMEM87A,ENSG00000103978,0.366560610194754
 NEUROD1,ENSG00000162992,-1.76765258907475
 SGK3,ENSG00000104205,0.505446786127803
 SGK2,ENSG00000101049,0.907093983596809
 SGK1,ENSG00000118515,-0.339588195061403
 BOD1L2,ENSG00000228075,-0.639963446378702
 BOD1L1,ENSG00000038219,0.0529561133975047
 C1orf162,ENSG00000143110,-0.0908247494549935
 SLC3A2,ENSG00000168003,0.365323046977195
 C1orf168,ENSG00000187889,1.0252731907632
 MAP4K3,ENSG00000011566,0.0930839677179711
 MAP4K2,ENSG00000168067,0.0583837076500965
 TRIM73,ENSG00000178809,0.436477526052816
 MAP4K4,ENSG00000071054,0.198454465658584
 TRIM71,ENSG00000206557,-1.22038289329277
 GPD1,ENSG00000167588,1.34491475018197
 DFNB59,ENSG00000204311,0.180637376031567
 GPD2,ENSG00000115159,0.0185022454370425
 MICU2,ENSG00000165487,-0.0953150272690063
 MICU1,ENSG00000107745,-0.20355689176654
 NEFM,ENSG00000104722,-2.43868797596121
 NEFH,ENSG00000100285,-1.10577871828089
 NRG1,ENSG00000157168,0.0107847071275116
 NRG3,ENSG00000185737,-0.941322177661892
 NRG2,ENSG00000158458,1.03246505216114
 NRGN,ENSG00000154146,-0.284195351557665
 EIF4EBP2,ENSG00000148730,0.418656729603795
 TFCP2L1,ENSG00000115112,1.89972473492186
 MS4A10,ENSG00000172689,0.344305468814009
 MS4A12,ENSG00000071203,-0.00266769785903075
 SCAND1,ENSG00000171222,-0.026173774240909
 HCFC1,ENSG00000172534,-0.175103567092415
 PSAT1,ENSG00000135069,-0.964677605565852
 TFCP2,ENSG00000135457,0.0278084367771903
 PASD1,ENSG00000166049,-0.575695168068895
 CTD-3203P2.2,ENSG00000245888,-0.0226974210569069
 SLFN5,ENSG00000166750,0.576833378665246
 SPINT2,ENSG00000167642,0.200893906737031
 PXK,ENSG00000168297,-0.549586785583211
 SPINT1,ENSG00000166145,1.41737368783523
 MMADHC,ENSG00000168288,0.0538469934895413
 KHK,ENSG00000138030,-0.257470286245998
 OOEP,ENSG00000203907,1.02585326626608
 MSRB3,ENSG00000174099,0.256737860759435
 HELZ2,ENSG00000130589,0.565642630847728
 NXN,ENSG00000167693,0.165039485118827
 FANCD2OS,ENSG00000163705,0.460767010689805
 IAH1,ENSG00000134330,0.0249183735255252
 EPT1,ENSG00000138018,-0.378081020811013
 PPIP5K2,ENSG00000145725,0.0883749260825213
 PPIP5K1,ENSG00000168781,-0.400791299734442
 OFCC1,ENSG00000181355,0.0954746862060687
 C9orf3,ENSG00000148120,-0.743889041115292
 C9orf9,ENSG00000165698,-0.522253028267539
 OTX1,ENSG00000115507,-0.0960907084860123
 OTX2,ENSG00000165588,-0.872935544100766
 ZFC3H1,ENSG00000133858,-0.265223277933436
 DHRS4L2,ENSG00000187630,0.0852034132074529
 STAG2,ENSG00000101972,0.0347078912106286
 STAG3,ENSG00000066923,-0.551767944678498
 STAG1,ENSG00000118007,0.257593454031658
 LONP1,ENSG00000196365,-0.104940257598593
 ASMTL,ENSG00000169093,0.0640715670489565
 C6orf195,ENSG00000164385,-0.107509073098013
 SHISA8,ENSG00000234965,-0.87378410413498
 OBFC1,ENSG00000107960,0.174412393039962
 HMGA2,ENSG00000149948,-0.736144169696122
 HMGA1,ENSG00000137309,-0.0639965179898297
 USPL1,ENSG00000132952,0.100162844928238
 HAX1,ENSG00000143575,-0.0437318611034431
 PDHA1,ENSG00000131828,0.0195167523749416
 NEDD4L,ENSG00000049759,0.316637684611375
 LCA5L,ENSG00000157578,-0.0307004278410342
 C6orf222,ENSG00000189325,-0.792227951058908
 C6orf223,ENSG00000181577,-1.1346574730857
 C6orf226,ENSG00000221821,-0.167997199923682
 PLS1,ENSG00000120756,0.161736546528355
 PLS3,ENSG00000102024,0.118796690840667
 CLASP2,ENSG00000163539,-0.529888451308441
 CLASP1,ENSG00000074054,-0.228850426991626
 C1orf204,ENSG00000188004,-0.600899080167185
 C5orf58,ENSG00000234511,0.275207914879665
 C5orf56,ENSG00000197536,0.23202744281471
 C5orf55,ENSG00000221990,-0.349631350058896
 C5orf54,ENSG00000221886,-0.387059052812029
 C5orf52,ENSG00000187658,-0.577048443169536
 C5orf51,ENSG00000205765,-0.13985839740434
 C5orf50,ENSG00000185662,-0.233662245634848
 SSPN,ENSG00000123096,0.28448718468804
 NELFB,ENSG00000188986,-0.0904730908181413
 NELFA,ENSG00000185049,0.143062199350042
 NELFE,ENSG00000204356,0.125304797058196
 CD226,ENSG00000150637,-0.348024684744
 FSCN2,ENSG00000186765,-0.321366741934506
 IRX5,ENSG00000176842,4.08212436101667
 IRX4,ENSG00000113430,3.58407199886018
 IRX6,ENSG00000159387,1.43247648268811
 IRX1,ENSG00000170549,3.59653138303848
 IRX3,ENSG00000177508,3.00704447596466
 IRX2,ENSG00000170561,3.29087607774793
 TCAP,ENSG00000173991,-1.04041009198723
 CLEC2L,ENSG00000236279,-0.687239432674974
 CLEC2A,ENSG00000188393,-1.33782430809129
 CNPPD1,ENSG00000115649,-0.012347404907401
 CLEC2B,ENSG00000110852,0.549673471586831
 CLEC2D,ENSG00000069493,0.295164541104418
 RAD54L2,ENSG00000164080,0.0684726547930069
 C10orf25,ENSG00000165511,-0.132574576565452
 CTB-129P6.11,ENSG00000267114,-0.34120367745034
 HACL1,ENSG00000131373,0.192218369166461
 APOA4,ENSG00000110244,0.238942955246287
 APOA5,ENSG00000110243,-0.215087551936195
 IQSEC3,ENSG00000120645,0.277881437407044
 IQSEC2,ENSG00000124313,-0.329371402588835
 APOA1,ENSG00000118137,-1.20681995417102
 APOA2,ENSG00000158874,-0.402189537263985
 XPO5,ENSG00000124571,-0.0646788435383026
 XPO7,ENSG00000130227,-0.16209904630817
 XPO6,ENSG00000169180,-0.230001504046123
 RFPL4A,ENSG00000223638,0.0838452142804336
 GIT1,ENSG00000108262,-0.0899818787761997
 GIT2,ENSG00000139436,-0.152771018440761
 DCST2,ENSG00000163354,0.896670557085325
 DCST1,ENSG00000163357,0.873167157359949
 GHRH,ENSG00000118702,0.702003347426113
 SESN1,ENSG00000080546,-0.368926379236707
 SESN2,ENSG00000130766,0.293203717984877
 SESN3,ENSG00000149212,-0.447752367260782
 ZFYVE16,ENSG00000039319,-0.188836824211908
 RP11-297M9.1,ENSG00000260362,-0.298418159333341
 CAMK1G,ENSG00000008118,-3.1033400403076
 SPARC,ENSG00000113140,0.321273048798884
 DBNDD2,ENSG00000244274,-0.332924801781807
 NFRKB,ENSG00000170322,-0.0999643244394849
 RSL1D1,ENSG00000171490,0.353871816700863
 NPC1L1,ENSG00000015520,0.593843985042203
 IDS,ENSG00000010404,-0.485081727042993
 CD93,ENSG00000125810,0.899859276675117
 OR6B1,ENSG00000221813,0.455299624592404
 OR6B2,ENSG00000182083,0.21515887282022
 OR6B3,ENSG00000178586,0.228531473738216
 NFX1,ENSG00000086102,0.0218947056720655
 OPHN1,ENSG00000079482,-0.0803222627382112
 SLIT3,ENSG00000184347,0.532610263541917
 SLIT2,ENSG00000145147,-0.129240612091001
 SLIT1,ENSG00000187122,-0.652504068692475
 ZNF680,ENSG00000173041,-0.0577476535354767
 SEL1L3,ENSG00000091490,-0.15156108952717
 ZNF681,ENSG00000196172,0.00864885443239787
 NOLC1,ENSG00000166197,0.0275079177403619
 CTD-2014B16.3,ENSG00000258847,0.167764391353377
 MYRIP,ENSG00000170011,-0.00161829038547564
 QTRTD1,ENSG00000151576,0.26408960888624
 WNK2,ENSG00000165238,-0.114319398793212
 ANKRD30A,ENSG00000148513,7.30541368516693
 ANKRD30B,ENSG00000180777,2.97650655196022
 CIRBP,ENSG00000099622,0.110695559714884
 DPY30,ENSG00000162961,-0.0640350738842791
 TBL2,ENSG00000106638,0.0620228481994087
 TBL3,ENSG00000183751,0.101650738948349
 PDE8A,ENSG00000073417,0.115405502971412
 PDE8B,ENSG00000113231,-0.223644804477282
 DBI,ENSG00000155368,0.370595730284346
 DBH,ENSG00000123454,-0.873706245209329
 MANBA,ENSG00000109323,-0.0106768975328194
 RGS9,ENSG00000108370,-1.10963478267621
 DBP,ENSG00000105516,-0.49078225936134
 TAF5L,ENSG00000135801,0.138524733345736
 DBT,ENSG00000137992,-0.173730782350042
 ASTE1,ENSG00000034533,-0.00185172000052019
 MED1,ENSG00000125686,0.0407991155483313
 MED6,ENSG00000133997,-0.00111274040430592
 MED7,ENSG00000155868,0.123690707722059
 MED4,ENSG00000136146,0.0179664305406766
 MED8,ENSG00000159479,0.0300095296734723
 MED9,ENSG00000141026,-0.107144098047918
 MNX1,ENSG00000130675,-0.134731878295927
 ANGPTL4,ENSG00000167772,1.27719174940053
 POP7,ENSG00000172336,-0.0189293371560173
 TDRP,ENSG00000180190,0.147728339695043
 CCDC90B,ENSG00000137500,-0.0561571060482455
 AFM,ENSG00000079557,-0.309037655567975
 TCF7,ENSG00000081059,0.536639228268844
 TCF3,ENSG00000071564,0.251325450163608
 WNK4,ENSG00000126562,2.03935790474602
 AFP,ENSG00000081051,2.36317014978299
 STK32C,ENSG00000165752,-0.25677162830773
 STK32B,ENSG00000152953,0.710876117690918
 STK32A,ENSG00000169302,-0.734376915365465
 PPP5C,ENSG00000011485,-0.16557420480394
 ISLR2,ENSG00000167178,0.867498906976492
 MDN1,ENSG00000112159,-0.298827077248575
 AMPD3,ENSG00000133805,-1.04558061686058
 AMPD2,ENSG00000116337,-0.58955349812065
 AMPD1,ENSG00000116748,1.36789980220652
 AREG,ENSG00000109321,2.55910216033474
 MRGPRX3,ENSG00000179826,2.682746602251
 MRGPRX2,ENSG00000183695,0.367462272611475
 UTP18,ENSG00000011260,-0.024299688525199
 TET1,ENSG00000138336,0.407408478691829
 TET3,ENSG00000187605,-0.21239754162049
 TET2,ENSG00000168769,-0.00263317643596245
 TMEM52B,ENSG00000165685,0.183540229349432
 CST5,ENSG00000170367,-0.708528251640935
 PCBD2,ENSG00000132570,-0.246636185887754
 PRDX6,ENSG00000117592,0.362733034026914
 PRDX5,ENSG00000126432,-0.200107307400791
 PCBD1,ENSG00000166228,0.114017583847932
 PRDX3,ENSG00000165672,0.0169388492322682
 PRDX2,ENSG00000167815,-0.214339916502188
 PRDX1,ENSG00000117450,-0.275299558260653
 AP3S1,ENSG00000177879,-0.11359272313014
 PITX2,ENSG00000164093,1.8977397371242
 PITX3,ENSG00000107859,-0.557473321485682
 PITX1,ENSG00000069011,-1.47163063234097
 DDX26B,ENSG00000165359,0.111890122630342
 AXIN2,ENSG00000168646,-0.726158108611117
 AXIN1,ENSG00000103126,-0.0726428508961551
 MMRN2,ENSG00000173269,0.950798690758336
 MMRN1,ENSG00000138722,0.764825785201732
 CSTB,ENSG00000160213,-0.00609141534249151
 RDH11,ENSG00000072042,-0.751693270905125
 ABRA,ENSG00000174429,-0.809806316539118
