 gene    name , gene    ENS ,Skin-SunExposed(Lowerleg)
 C5orf51,ENSG00000205765,0.161602372419925
 C5orf50,ENSG00000185662,0.0750462156821524
 SSPN,ENSG00000123096,-0.967576728341834
 NELFB,ENSG00000188986,0.368315060086832
 NELFA,ENSG00000185049,0.435617809245031
 NELFE,ENSG00000204356,0.171732063087594
 CD226,ENSG00000150637,-1.27621756569101
 FSCN2,ENSG00000186765,0.292006019153581
 IRX5,ENSG00000176842,2.90968677517521
 IRX4,ENSG00000113430,4.61545016642171
 IRX6,ENSG00000159387,2.89476571087348
 IRX1,ENSG00000170549,3.26952603634876
 IRX3,ENSG00000177508,2.40464775236812
 IRX2,ENSG00000170561,3.28234744402338
 TCAP,ENSG00000173991,-1.07013846536378
 CLEC2L,ENSG00000236279,-1.32891073369206
 CLEC2A,ENSG00000188393,7.2150622506182
 CNPPD1,ENSG00000115649,0.487382383802812
 CLEC2B,ENSG00000110852,1.13580217111113
 CLEC2D,ENSG00000069493,0.276408901976743
 RAD54L2,ENSG00000164080,0.231939915495764
 C10orf25,ENSG00000165511,-0.676006163531287
 CTB-129P6.11,ENSG00000267114,0.620394257745907
 HACL1,ENSG00000131373,0.102310488542763
 APOA4,ENSG00000110244,-0.352313382278767
 APOA5,ENSG00000110243,-0.979142758208044
 IQSEC3,ENSG00000120645,-2.74752880334964
 IQSEC2,ENSG00000124313,-0.294039176389227
 APOA1,ENSG00000118137,-1.87090399865868
 APOA2,ENSG00000158874,-1.17666593959369
 XPO5,ENSG00000124571,0.509340121520003
 XPO7,ENSG00000130227,0.122432696599298
 XPO6,ENSG00000169180,0.0466061222951643
 RFPL4A,ENSG00000223638,-0.390941137127525
 GIT1,ENSG00000108262,0.0414101307205556
 GIT2,ENSG00000139436,-0.215077698212256
 DCST2,ENSG00000163354,1.29292126283103
 DCST1,ENSG00000163357,2.19006183485242
 GHRH,ENSG00000118702,-0.534880366007217
 SESN1,ENSG00000080546,-0.346510136104525
 SESN2,ENSG00000130766,-0.201332513746481
 SESN3,ENSG00000149212,-0.108135766217369
 ZFYVE16,ENSG00000039319,-0.746373649673327
 RP11-297M9.1,ENSG00000260362,-0.112217325379617
 CAMK1G,ENSG00000008118,-0.5348777433078
 SPARC,ENSG00000113140,0.314218904425409
 DBNDD2,ENSG00000244274,-0.576759867047553
 NFRKB,ENSG00000170322,0.471748129554575
 RSL1D1,ENSG00000171490,0.197086029275188
 NPC1L1,ENSG00000015520,-0.292933389584629
 IDS,ENSG00000010404,-0.536218931503139
 CD93,ENSG00000125810,0.362042540564282
 OR6B1,ENSG00000221813,0.157103992843023
 OR6B2,ENSG00000182083,-0.819754757230729
 OR6B3,ENSG00000178586,-0.455902454018291
 NFX1,ENSG00000086102,0.404757215375459
 OPHN1,ENSG00000079482,-0.0611425930921482
 SLIT3,ENSG00000184347,1.32132588650885
 SLIT2,ENSG00000145147,-0.306293731567226
 SLIT1,ENSG00000187122,-0.854355868844467
 ZNF680,ENSG00000173041,-0.861010899657463
 SEL1L3,ENSG00000091490,-0.956560144644976
 ZNF681,ENSG00000196172,-0.157279107201654
 NOLC1,ENSG00000166197,-0.1229624356468
 CTD-2014B16.3,ENSG00000258847,-1.0015678320194
 MYRIP,ENSG00000170011,-1.11546592832005
 QTRTD1,ENSG00000151576,0.32469042787165
 WNK2,ENSG00000165238,0.657939549837397
 ANKRD30A,ENSG00000148513,-0.019886119648179
 ANKRD30B,ENSG00000180777,-1.47527585960905
 CIRBP,ENSG00000099622,0.218062989095664
 DPY30,ENSG00000162961,-0.140785683024569
 TBL2,ENSG00000106638,0.25433300513576
 TBL3,ENSG00000183751,0.549586418210209
 PDE8A,ENSG00000073417,-0.181858695137345
 PDE8B,ENSG00000113231,-0.945487110774497
 DBI,ENSG00000155368,0.604795801773998
 DBH,ENSG00000123454,-0.855640679533535
 MANBA,ENSG00000109323,-0.0954974183428251
 RGS9,ENSG00000108370,-0.493081769621431
 DBP,ENSG00000105516,1.07505800817095
 TAF5L,ENSG00000135801,-0.28221536584433
 DBT,ENSG00000137992,-0.103091355326883
 ASTE1,ENSG00000034533,-0.000135366710886185
 MED1,ENSG00000125686,0.297526917963989
 MED6,ENSG00000133997,0.329455058256612
 MED7,ENSG00000155868,-0.599288915893907
 MED4,ENSG00000136146,-0.0633668879089518
 MED8,ENSG00000159479,0.40016067778141
 MED9,ENSG00000141026,0.172607802687578
 MNX1,ENSG00000130675,1.4512614330714
 ANGPTL4,ENSG00000167772,-0.103072508451952
 POP7,ENSG00000172336,0.668360116028868
 TDRP,ENSG00000180190,-1.19584526484834
 CCDC90B,ENSG00000137500,-0.634005674821554
 AFM,ENSG00000079557,-0.205656479910378
 TCF7,ENSG00000081059,0.825117568541747
 TCF3,ENSG00000071564,0.335704961006436
 WNK4,ENSG00000126562,-0.881766950268924
 AFP,ENSG00000081051,-1.10162133820418
 STK32C,ENSG00000165752,-0.354066247870508
 STK32B,ENSG00000152953,0.859243042959761
 STK32A,ENSG00000169302,1.37506898868448
 PPP5C,ENSG00000011485,0.0143811374613971
 ISLR2,ENSG00000167178,-0.291032560045886
 MDN1,ENSG00000112159,0.211117559040988
 AMPD3,ENSG00000133805,1.18396700397509
 AMPD2,ENSG00000116337,-0.483941941922555
 AMPD1,ENSG00000116748,-1.18568565123671
 AREG,ENSG00000109321,0.383998086865626
 MRGPRX3,ENSG00000179826,0.53539526491291
 MRGPRX2,ENSG00000183695,3.41195871813302
 UTP18,ENSG00000011260,0.683780972428499
 TET1,ENSG00000138336,-0.0760330259762236
 TET3,ENSG00000187605,1.99055285179679
 TET2,ENSG00000168769,0.713976900858477
 TMEM52B,ENSG00000165685,-2.09045942874417
 CST5,ENSG00000170367,-0.0823999014825178
 PCBD2,ENSG00000132570,0.0702595065652713
 PRDX6,ENSG00000117592,0.143025114774039
 PRDX5,ENSG00000126432,-0.205188071898965
 PCBD1,ENSG00000166228,-0.626228340414254
 PRDX3,ENSG00000165672,-0.928785376442088
 PRDX2,ENSG00000167815,0.325832794389284
 PRDX1,ENSG00000117450,0.0900792464141974
 AP3S1,ENSG00000177879,-0.191126619753719
 PITX2,ENSG00000164093,1.09381210606269
 PITX3,ENSG00000107859,-1.09298415963255
 PITX1,ENSG00000069011,0.238705681242523
 DDX26B,ENSG00000165359,0.0439125878736412
 AXIN2,ENSG00000168646,1.04164720505428
 AXIN1,ENSG00000103126,0.365876203827188
 MMRN2,ENSG00000173269,0.331415158488656
 MMRN1,ENSG00000138722,1.15484709479807
 CSTB,ENSG00000160213,0.0517326864212363
 RDH11,ENSG00000072042,-0.043230714903432
 ABRA,ENSG00000174429,-1.46422656209979
 CD38,ENSG00000004468,-2.95514314340422
 TSSK1B,ENSG00000212122,-0.275235096215669
 TIMM23B,ENSG00000204152,-0.102452536601551
 ZFR,ENSG00000056097,-0.537823057505363
 IFI27,ENSG00000165949,-0.342305207283739
 CD33,ENSG00000105383,0.704093387412949
 CD34,ENSG00000174059,1.08657634267709
 CD36,ENSG00000135218,0.484008774398719
 CD37,ENSG00000104894,0.11556439028897
 APCDD1,ENSG00000154856,2.19770142376447
 TOPORS,ENSG00000197579,-0.216992532602807
 PSD3,ENSG00000156011,-0.788865954228748
 PSD2,ENSG00000146005,-1.70690852512123
 PSD4,ENSG00000125637,1.74751382134323
 R3HDM4,ENSG00000198858,0.292762146420815
 R3HDM1,ENSG00000048991,-0.676033289362412
 R3HDM2,ENSG00000179912,0.0752445808339993
 ORMDL2,ENSG00000123353,0.579433801222648
 ORMDL3,ENSG00000172057,0.201368774751882
 ORMDL1,ENSG00000128699,0.242712426699458
 CD3D,ENSG00000167286,0.4583190317378
 CD3E,ENSG00000198851,0.406745036239108
 CD3G,ENSG00000160654,0.298693537678055
 ACADS,ENSG00000122971,-0.314211934440447
 KAT2B,ENSG00000114166,-0.558169487151514
 KAT2A,ENSG00000108773,-0.206485442819597
 SEC16A,ENSG00000148396,0.301466061338662
 SEC16B,ENSG00000120341,-0.137440158937288
 ACADL,ENSG00000115361,0.22892225598945
 ACADM,ENSG00000117054,-1.27234869558315
 SUCO,ENSG00000094975,-0.00539506598772985
 LHFPL1,ENSG00000182508,-0.346763117176185
 NFE2,ENSG00000123405,2.98413622247542
 MADCAM1,ENSG00000099866,-0.39451831695725
 ZC2HC1B,ENSG00000118491,0.79082278931358
 ATOX1,ENSG00000177556,0.385344889621576
 ACAD8,ENSG00000151498,0.232340271576631
 ACAD9,ENSG00000177646,0.841627594410445
 UEVLD,ENSG00000151116,0.563629671011222
 ADAMTS10,ENSG00000142303,0.495000149322503
 ADAMTS13,ENSG00000160323,-0.819665418037072
 ADAMTS12,ENSG00000151388,0.578961956480227
 PLCE1,ENSG00000138193,-1.09009476107072
 ADAMTS14,ENSG00000138316,0.179295814538857
 ADAMTS17,ENSG00000140470,0.985770340511873
 ADAMTS16,ENSG00000145536,-2.44376846570019
 ADAMTS19,ENSG00000145808,-1.5429985601092
 DEF6,ENSG00000023892,1.72980175992887
 DEF8,ENSG00000140995,0.0831644797447073
 GALT,ENSG00000213930,-0.0499070575124879
 SORD,ENSG00000140263,0.575321008028838
 GALE,ENSG00000117308,-0.126382207846744
 GALC,ENSG00000054983,-0.422140240809826
 SOX9,ENSG00000125398,1.12813369318591
 CSNK2B,ENSG00000204435,0.826523036386634
 FCGR3A,ENSG00000203747,-1.34566861293517
 FCGR3B,ENSG00000162747,1.42320168346684
 ALDH1A1,ENSG00000165092,-1.26626194172785
 ALDH1A2,ENSG00000128918,-0.2183721454764
 ALDH1A3,ENSG00000184254,-0.847981839147417
 MRPS6,ENSG00000243927,-0.162665672417151
 EYA4,ENSG00000112319,-3.01390784856797
 EYA1,ENSG00000104313,-2.95943839401052
 C9orf24,ENSG00000164972,-0.721873347358816
 EYA3,ENSG00000158161,0.34491764387453
 EYA2,ENSG00000064655,0.23974332807917
 IFI35,ENSG00000068079,-0.104687980895037
 SMARCB1,ENSG00000099956,0.288077234929376
 CEBPA,ENSG00000245848,3.25212222579273
 KRTAP13-1,ENSG00000198390,0.125729368384009
 KRTAP13-2,ENSG00000182816,0.609782477183572
 WFDC11,ENSG00000180083,1.10561620717253
 WFDC13,ENSG00000168634,1.86072520993109
 FAM26F,ENSG00000188820,-1.0019150633149
 FAM26D,ENSG00000164451,-0.280701632170199
 FAM26E,ENSG00000178033,0.461428030615616
 FXYD6,ENSG00000137726,-1.32889446932906
 FXYD7,ENSG00000221946,-0.846170234811512
 FXYD4,ENSG00000150201,-0.803779638619367
 FXYD5,ENSG00000089327,0.646411814524532
 FXYD2,ENSG00000137731,-1.0978498751287
 MTBP,ENSG00000172167,-0.173552167921254
 FXYD1,ENSG00000266964,-1.03968538661505
 MAFK,ENSG00000198517,0.104572499704181
 MAFA,ENSG00000182759,0.419145987153512
 MAFB,ENSG00000204103,2.37575456716656
 IGFN1,ENSG00000163395,-0.16516806923772
 MAFF,ENSG00000185022,0.537581501613937
 RBPJ,ENSG00000168214,0.159055116218752
 CCR10,ENSG00000184451,-0.639669611309882
 RBP1,ENSG00000114115,0.143734761436175
 RBP2,ENSG00000114113,0.19029405946383
 RBP4,ENSG00000138207,0.464046239076688
 RBP5,ENSG00000139194,0.54916164226122
 RBP7,ENSG00000162444,0.416787533655682
 MBTPS2,ENSG00000012174,-0.242791026497038
 OR51A7,ENSG00000176895,0.0574902396412529
 MAF1,ENSG00000179632,-0.328506769647151
 MBTPS1,ENSG00000140943,-0.1505308431888
 CTC-534A2.2,ENSG00000253251,-0.684167111004482
 ANXA2R,ENSG00000177721,-0.0768154353556438
 G6PC3,ENSG00000141349,-0.342782614639761
 G6PC2,ENSG00000152254,0.9976364622829
 CTIF,ENSG00000134030,-0.307123036072035
 CYGB,ENSG00000161544,0.431898635135541
 TSC2,ENSG00000103197,-0.0224031542842455
 GPRC5C,ENSG00000170412,0.954113801014481
 GPRC5B,ENSG00000167191,-0.934590010441895
 RCN2,ENSG00000117906,-0.728644280410319
 RCN1,ENSG00000049449,-0.30918993275939
 RHOQ,ENSG00000119729,-0.681903201732207
 PSG9,ENSG00000183668,0.480946375360287
 RHOV,ENSG00000104140,4.35880712686822
 RHOU,ENSG00000116574,-0.856186055993657
 RHOJ,ENSG00000126785,-0.350520434336766
 RHOH,ENSG00000168421,0.635285250506885
 RHOC,ENSG00000155366,0.237817761902337
 RHOB,ENSG00000143878,-0.217385374472537
 RHOA,ENSG00000067560,0.112004640635432
 SUV420H1,ENSG00000110066,-0.141071815162267
 SUV420H2,ENSG00000133247,0.217988729846945
 RHOD,ENSG00000173156,2.03525977324832
 CIR1,ENSG00000138433,0.120222892427197
 PYROXD2,ENSG00000119943,-0.593462629646556
 OGFOD1,ENSG00000087263,0.165694294579076
 OGFOD3,ENSG00000181396,0.115221228219907
 OGFOD2,ENSG00000111325,0.288926628309721
 CTNNA2,ENSG00000066032,-2.40690938719561
 RASGRF1,ENSG00000058335,-2.24074044098893
 RASGRF2,ENSG00000113319,-1.20853599343459
 ZNF480,ENSG00000198464,-0.297676546205675
 MEIG1,ENSG00000197889,-1.29614164465214
 ZNF483,ENSG00000173258,-0.580794550462637
 ZNF484,ENSG00000127081,-0.467273524770333
 ZNF485,ENSG00000198298,-0.486183934689303
 ZNF486,ENSG00000256229,-0.46165448737636
 ZNF487,ENSG00000243660,-0.457747240000493
 NCS1,ENSG00000107130,0.1932207720041
 STYX,ENSG00000198252,0.151409958680587
 PRPF19,ENSG00000110107,0.519187263340952
 PRPF18,ENSG00000165630,-0.0152273364669504
 HIGD1A,ENSG00000181061,-0.5003426974011
 HIGD1C,ENSG00000214511,-0.0629990840985135
 HIGD1B,ENSG00000131097,-1.81933168659242
 IDNK,ENSG00000148057,-0.589065255554642
 SMCP,ENSG00000163206,0.17126215663634
 FAM179A,ENSG00000189350,-0.360607415351331
 FAM179B,ENSG00000198718,-0.323834881240366
 TRAF1,ENSG00000056558,-0.265162943754182
 TRAF2,ENSG00000127191,0.1315401306944
 TRAF3,ENSG00000131323,-0.379441273888291
 TRAF5,ENSG00000082512,-0.311899553760084
 TRAF6,ENSG00000175104,0.107425552241573
 TRAF7,ENSG00000131653,0.741375839012772
 ESD,ENSG00000139684,-0.226210561918129
 RP11-542P2.1,ENSG00000205301,-0.43026300449458
 DSPP,ENSG00000152591,0.18117486662417
 TINAG,ENSG00000137251,-0.878258387152012
 LTF,ENSG00000012223,-0.516596146175273
 LTK,ENSG00000062524,-0.345930091243726
 ALG13,ENSG00000101901,-0.101205758182322
 METTL18,ENSG00000171806,-0.552622750864999
 METTL12,ENSG00000214756,-0.284665669583177
 METTL13,ENSG00000010165,0.348188110892174
 METTL10,ENSG00000203791,-0.206803298802328
 METTL17,ENSG00000165792,0.161739601446781
 METTL14,ENSG00000145388,0.123421126804794
 METTL15,ENSG00000169519,-0.447654825429385
 NPR1,ENSG00000169418,0.249575119713948
 NPR2,ENSG00000159899,0.478469671891115
 NPR3,ENSG00000113389,1.27272431475387
 TMEM184A,ENSG00000164855,3.25536196061369
 TMEM184B,ENSG00000198792,-0.408419621692452
 TMEM184C,ENSG00000164168,-0.091617436770501
 LTV1,ENSG00000135521,0.319529379208506
 PABPN1,ENSG00000100836,-0.359970038383245
 NRSN1,ENSG00000152954,-2.97298212128046
 NUAK2,ENSG00000163545,2.78102538078232
 POLR1A,ENSG00000068654,0.351199858563603
 POLR1B,ENSG00000125630,0.35917459817779
 POLR1C,ENSG00000171453,0.287024215925672
 POLR1D,ENSG00000186184,0.257255641498297
 POLR1E,ENSG00000137054,0.162086177503932
 DUS1L,ENSG00000169718,0.323875697693824
 POLE2,ENSG00000100479,0.786112247001526
 GRM8,ENSG00000179603,-2.30899529017887
 GRM4,ENSG00000124493,-1.71578150834691
 GRM5,ENSG00000168959,-1.88557430142907
 GRM6,ENSG00000113262,-1.03883574352485
 GRM7,ENSG00000196277,-1.16552957149387
 GRM1,ENSG00000152822,-1.43238600791891
 GRM2,ENSG00000164082,1.11211850687637
 GRM3,ENSG00000198822,-1.73558857291726
 HOXB8,ENSG00000120068,1.0740622191991
 HOXB9,ENSG00000170689,1.09233370617144
 HOXB3,ENSG00000120093,0.817869384349548
 HOXB1,ENSG00000120094,2.50280455176773
 HOXB6,ENSG00000108511,0.85893303033659
 HOXB4,ENSG00000182742,0.657765114117691
 WDR54,ENSG00000005448,-0.223970934389001
 TSPY10,ENSG00000236424,0.0338619904586441
 SPDEF,ENSG00000124664,2.53035756261365
 MAGOHB,ENSG00000111196,-0.277867012998223
 CTAG2,ENSG00000126890,-0.450269710869741
 TFB2M,ENSG00000162851,0.182053812646858
 DYRK3,ENSG00000143479,-0.7043900387698
 DYRK4,ENSG00000010219,-0.333659044561443
 KIAA0947,ENSG00000164151,-0.325158319407893
 NR2F6,ENSG00000160113,0.424248766405573
 NR2F1,ENSG00000175745,-1.94662892697584
 NR2F2,ENSG00000185551,0.00555388511317373
 AC102948.2,ENSG00000226364,-0.147231015547688
 ELL3,ENSG00000128886,2.21545643353375
 ELL2,ENSG00000118985,0.37752260516975
 CEP44,ENSG00000164118,0.0908394156066683
 CEP41,ENSG00000106477,-0.834102323054091
 HSPE1,ENSG00000115541,-0.433335726585219
 EBI3,ENSG00000105246,-0.622213962593469
 CTTN,ENSG00000085733,0.407094530678565
 NARG2,ENSG00000128915,-0.319978132612286
 KCNK9,ENSG00000169427,-0.786703242371069
 NOXRED1,ENSG00000165555,0.322223204817703
 EIF2S1,ENSG00000134001,0.240660359241016
 EIF2S3,ENSG00000130741,0.06277522932581
 GPI,ENSG00000105220,-0.234592176902407
 TMEM222,ENSG00000186501,-0.0169091192928609
 TMEM223,ENSG00000168569,0.0907051104277055
 TMEM220,ENSG00000187824,-0.225715588149204
 TMEM221,ENSG00000188051,-0.426741342214894
 EFR3A,ENSG00000132294,-0.237262855114076
 TMEM225,ENSG00000204300,-0.0505821348876941
 FAM189B,ENSG00000160767,-0.0560847209029622
 APH1B,ENSG00000138613,-0.312412833897522
 GK,ENSG00000198814,-0.0167968650122829
 TPH1,ENSG00000129167,0.590909432038674
 TPH2,ENSG00000139287,-0.668481572624819
 TWIST1,ENSG00000122691,2.23401926720406
 NPIPB9,ENSG00000196993,-0.594050535489458
 DHTKD1,ENSG00000181192,-0.251306016651765
 OSBPL1A,ENSG00000141447,-0.682715269823579
 SOST,ENSG00000167941,1.01552620085583
 DCTPP1,ENSG00000179958,0.191404258001162
 MICB,ENSG00000204516,-0.202451884817508
 MICA,ENSG00000204520,0.0800920036809115
 DHRS9,ENSG00000073737,0.392891527644258
 DHRS7,ENSG00000100612,-0.0898345091883376
 DHRS4,ENSG00000157326,0.591983906965443
 DHRS2,ENSG00000100867,-0.794118898763058
 DHRS3,ENSG00000162496,0.33737353926294
 DHRS1,ENSG00000157379,1.11733294364571
 CACUL1,ENSG00000151893,-0.0442093565749737
 NABP2,ENSG00000139579,-0.0334886962605267
 NABP1,ENSG00000173559,-0.184692280367289
 TPO,ENSG00000115705,-0.605050838809107
 CCRN4L,ENSG00000151014,-0.139279266600307
 TPR,ENSG00000047410,0.175604187160304
 HRK,ENSG00000135116,-0.384455841141628
 SNAI2,ENSG00000019549,1.78550892594008
 SNAI3,ENSG00000185669,-0.862533035768467
 HRG,ENSG00000113905,1.26338070717973
 SNAI1,ENSG00000124216,0.230449725610932
 HRC,ENSG00000130528,-0.577854671368588
 OSBPL10,ENSG00000144645,0.487919665384314
 OSBPL11,ENSG00000144909,0.125401902056107
 ECHS1,ENSG00000127884,-0.320876388902151
 AMELX,ENSG00000125363,0.0627697752440241
 AMELY,ENSG00000099721,-0.0186600131575675
 SHKBP1,ENSG00000160410,0.547141479922657
 EN1,ENSG00000163064,5.08628017027844
 EN2,ENSG00000164778,0.0602908464639486
 ENG,ENSG00000106991,-0.0250665423623799
 AC005008.2,ENSG00000237896,0.224552502083251
 FBRS,ENSG00000156860,0.585898814743006
 TOR2A,ENSG00000160404,0.173615861471077
 CDKAL1,ENSG00000145996,0.343761678691386
 CYP4B1,ENSG00000142973,0.739358902332372
 GPR75,ENSG00000119737,-0.267738046906968
 FAM81B,ENSG00000153347,-1.15407677593504
 FLT4,ENSG00000037280,-0.38601766508637
 CACNB4,ENSG00000182389,-0.594046970755157
 GPR78,ENSG00000155269,-1.70328143100901
 FLT1,ENSG00000102755,-1.37810549234322
 PODN,ENSG00000174348,0.979779159559522
 SET,ENSG00000119335,0.10447920519024
 VKORC1,ENSG00000167397,0.309926685694586
 AC104809.3,ENSG00000226321,0.497797999444923
 PVALB,ENSG00000100362,-2.00728882903412
 SUGP2,ENSG00000064607,-0.828408938199846
 SUGP1,ENSG00000105705,0.0592708409335631
 COL25A1,ENSG00000188517,0.162265255838773
 ELMOD1,ENSG00000110675,4.27972559638666
 ELMOD3,ENSG00000115459,-0.181102604887036
 ELMOD2,ENSG00000179387,-0.292813713767966
 AC006126.3,ENSG00000266958,0.851878202711914
 PNMAL1,ENSG00000182013,-1.41991399107163
 PRKX,ENSG00000183943,0.458444861541687
 OR14I1,ENSG00000189181,-0.769569208178923
 ELAC2,ENSG00000006744,0.188341544798726
 FEM1B,ENSG00000169018,0.0378425132710021
 FEM1C,ENSG00000145780,-0.405697862945114
 FEM1A,ENSG00000141965,1.38371792315728
 MS4A6A,ENSG00000110077,0.144339047864499
 MS4A6E,ENSG00000166926,-0.379891554907185
 METTL21B,ENSG00000123427,0.645405860844553
 METTL21A,ENSG00000144401,-0.899231287822954
 CXorf48,ENSG00000169551,-0.245426137289544
 PFKFB1,ENSG00000158571,0.0606256870089654
 PFKFB3,ENSG00000170525,0.352534365744116
 PFKFB2,ENSG00000123836,0.341932174523905
 PFKFB4,ENSG00000114268,-0.0911318150040916
 SLFN13,ENSG00000154760,-0.0562135151306304
 SCIN,ENSG00000006747,1.56512052863959
 PPP4R4,ENSG00000119698,-1.32224557801802
 PPP4R1,ENSG00000154845,0.121445819043416
 PPP4R2,ENSG00000163605,-0.656874324678208
 TMED10,ENSG00000170348,0.0672976854646462
 LTBR,ENSG00000111321,0.854908228223702
 MAP3K8,ENSG00000107968,0.38760080591077
 MAP3K9,ENSG00000006432,1.32806593510804
 MAP3K2,ENSG00000169967,0.221952092944631
 MAP3K3,ENSG00000198909,0.0272343355116235
 SLCO6A1,ENSG00000205359,0.0878961151072093
 MAP3K1,ENSG00000095015,1.21192623058665
 DEAF1,ENSG00000177030,-0.13059085310096
 MAP3K7,ENSG00000135341,-0.0928200822538047
 MAP3K4,ENSG00000085511,0.091106839907251
 MAP3K5,ENSG00000197442,-0.317792539975197
 PET117,ENSG00000232838,-0.186232390611832
 MARVELD1,ENSG00000155254,0.979634019198161
 MARVELD3,ENSG00000140832,1.5531452909233
 MARVELD2,ENSG00000152939,1.94743564692536
 SMCO3,ENSG00000179256,-0.7688030379781
 SMCO2,ENSG00000165935,1.25167234208126
 SMCO1,ENSG00000214097,-0.818728623086746
 SMCO4,ENSG00000166002,-0.170515215922465
 SETD9,ENSG00000155542,-0.561475194827482
 SETD8,ENSG00000183955,0.536944278972473
 SETD3,ENSG00000183576,-0.228026720763283
 SETD2,ENSG00000181555,0.127560443952006
 SETD5,ENSG00000168137,0.229872738588709
 SETD4,ENSG00000185917,0.144739653136615
 SETD7,ENSG00000145391,0.0449719137119029
 SETD6,ENSG00000103037,0.270846785001321
 PSRC1,ENSG00000134222,-0.031736343492895
 DZIP3,ENSG00000198919,-0.987750891291911
 DZIP1,ENSG00000134874,-1.39945494761012
 PRSS27,ENSG00000172382,0.342640363004289
 PRSS21,ENSG00000007038,1.0597464512499
 PRSS22,ENSG00000005001,1.79664371475861
 PRSS23,ENSG00000150687,-0.0979109421144064
 LXN,ENSG00000079257,0.0552674256271213
 VENTX,ENSG00000151650,0.508171906905933
 KRTAP4-9,ENSG00000212722,1.24958461945681
 KRTAP4-8,ENSG00000204880,1.37530059245086
 KRTAP4-1,ENSG00000198443,1.34509455292101
 KRTAP4-3,ENSG00000196156,1.44452402660582
 KRTAP4-2,ENSG00000244537,1.1018459891429
 KRTAP4-5,ENSG00000198271,0.470896724200644
 KRTAP4-6,ENSG00000198090,1.16588128676699
 RRM2B,ENSG00000048392,-0.439976067268403
 MAN2A2,ENSG00000196547,-0.602741025765938
 DGCR6L,ENSG00000128185,0.257764947164147
 KRTAP12-1,ENSG00000187175,1.74171685619552
 KRTAP12-3,ENSG00000205439,0.912713487191126
 KRTAP12-2,ENSG00000221864,1.30375345148097
 TP53,ENSG00000141510,1.29074224430183
 ST8SIA6,ENSG00000148488,-0.0815139715768482
 ST8SIA5,ENSG00000101638,-1.5471860365959
 ST8SIA4,ENSG00000113532,-0.709983252314683
 ST8SIA2,ENSG00000140557,-0.992311373594672
 ST8SIA1,ENSG00000111728,-0.0900956769262587
 FARS2,ENSG00000145982,-0.0440170654310988
