 gene    name , gene    ENS ,Skin-NotSunExposed(Suprapubic)
 MAP4K1,ENSG00000104814,-0.0641892021276664
 TRIM74,ENSG00000155428,-0.336368692992988
 REN,ENSG00000143839,-0.635300580395494
 REL,ENSG00000162924,0.417301185704529
 MAP4K5,ENSG00000012983,0.253271102674246
 TRIM72,ENSG00000177238,0.0785665236200805
 TP53TG3D,ENSG00000205456,-0.221679953792937
 SMPX,ENSG00000091482,-2.19287393418945
 SCAF4,ENSG00000156304,0.221008825072852
 SPATA24,ENSG00000170469,-0.503475870123373
 SCAF8,ENSG00000213079,0.223815290589832
 TMEM63A,ENSG00000196187,0.044530238292862
 TMEM63C,ENSG00000165548,-0.185615203766682
 TMEM63B,ENSG00000137216,0.25147572802645
 RBM7,ENSG00000076053,0.0586153071327108
 RBM6,ENSG00000004534,0.13531160409048
 RBM5,ENSG00000003756,0.0661509868948189
 RBM4,ENSG00000173933,0.018191359502365
 RBM3,ENSG00000102317,0.136173405088444
 CAT,ENSG00000121691,0.154619032959104
 ACTBL2,ENSG00000169067,3.38857074309676
 CAD,ENSG00000084774,0.281115047620286
 MICU3,ENSG00000155970,-0.816947120552604
 COA5,ENSG00000183513,-0.383681043943013
 COA4,ENSG00000181924,0.150353018331907
 COA6,ENSG00000168275,0.0930787423191932
 COA1,ENSG00000106603,0.0692386231274028
 COA3,ENSG00000183978,-0.117530940616233
 SEPSECS,ENSG00000109618,0.157345963590506
 ARSD,ENSG00000006756,0.139955438339398
 ARSE,ENSG00000157399,-0.364569117007919
 CA9,ENSG00000107159,2.73424742700795
 CA8,ENSG00000178538,-0.645997568032974
 ARSA,ENSG00000100299,0.0205631233393093
 ARSB,ENSG00000113273,-0.579555046281484
 CA3,ENSG00000164879,-0.492100419417393
 CA2,ENSG00000104267,1.49547286659349
 CA1,ENSG00000133742,-0.458274326031642
 HEXB,ENSG00000049860,0.00680034506718021
 CEPT1,ENSG00000134255,0.137695807951346
 CA6,ENSG00000131686,3.1342997021094
 ARSJ,ENSG00000180801,0.176676711315093
 ARSK,ENSG00000164291,0.120882350162762
 OGN,ENSG00000106809,-0.481551226146578
 AP3S2,ENSG00000157823,-0.263148365219824
 UFC1,ENSG00000143222,0.161999500956942
 FBLN2,ENSG00000163520,0.256024533735668
 FBLN1,ENSG00000077942,-0.0533740260682271
 FBLN7,ENSG00000144152,0.226614654719132
 AKIP1,ENSG00000166452,-0.412240200766668
 FBLN5,ENSG00000140092,-0.3277914146443
 MOAP1,ENSG00000165943,-0.418376246313344
 ZNF236,ENSG00000130856,0.203977143180174
 ZNF232,ENSG00000167840,0.152406341491224
 ZNF230,ENSG00000159882,0.0854554293930826
 CYLD,ENSG00000083799,-0.154910580913853
 HCRTR1,ENSG00000121764,-0.333418386177181
 HCRTR2,ENSG00000137252,-0.684191086457683
 ZBED6CL,ENSG00000188707,0.288015843742807
 ABCG2,ENSG00000118777,-1.27970030456372
 ZNF185,ENSG00000147394,1.21763198211643
 ZNF184,ENSG00000096654,0.256394125359178
 ZNF181,ENSG00000197841,-0.302653086864533
 ZNF180,ENSG00000167384,0.154282533277737
 ZNF182,ENSG00000147118,-0.192762239000959
 ZNF189,ENSG00000136870,-0.103972818488883
 ALYREF,ENSG00000183684,0.399202782026048
 HYKK,ENSG00000188266,-0.252198743134896
 SEMA5B,ENSG00000082684,-0.14414283785429
 SEMA5A,ENSG00000112902,0.452929305468197
 LYNX1,ENSG00000180155,-0.537885838654326
 ABCG4,ENSG00000172350,-1.30347997367619
 SCN5A,ENSG00000183873,-0.613149873329622
 NUMB,ENSG00000133961,0.109364487397064
 ZNF239,ENSG00000196793,-0.741343174937016
 ZNF235,ENSG00000159917,-0.0425380981466529
 ZNF234,ENSG00000263002,0.134193371045533
 MRE11A,ENSG00000020922,0.210253877088293
 BCL6B,ENSG00000161940,-0.344297378320753
 ISPD,ENSG00000214960,0.144743945876722
 TRAM1,ENSG00000067167,-0.114617262603864
 TRAM2,ENSG00000065308,0.0837192691110153
 KCNRG,ENSG00000198553,-0.0293399534453934
 TGFB1,ENSG00000105329,-0.0642853164037554
 TGFB2,ENSG00000092969,-0.107902783265638
 TGFB3,ENSG00000119699,-0.560716604271085
 C17orf99,ENSG00000187997,1.84386100779302
 C17orf97,ENSG00000187624,0.0567240410643453
 LOH12CR1,ENSG00000165714,0.262548850966393
 TMEM132E,ENSG00000181291,-0.360985754140926
 LPHN3,ENSG00000150471,0.680032505088408
 LPHN2,ENSG00000117114,-0.0281619665415968
 LPHN1,ENSG00000072071,-0.306999152529163
 TMEM132C,ENSG00000181234,-0.406994857117423
 OVGP1,ENSG00000085465,-0.0434324510207819
 VAMP1,ENSG00000139190,-0.630086997399161
 VAMP3,ENSG00000049245,0.00890992516085417
 VAMP2,ENSG00000220205,-0.287194559206601
 VAMP5,ENSG00000168899,-0.414936049319037
 VAMP4,ENSG00000117533,-0.156236318454086
 VAMP7,ENSG00000124333,-0.0458931368076511
 RP11-166B2.1,ENSG00000234719,0.272026011034615
 VAMP8,ENSG00000118640,1.27020060494606
 TGFBI,ENSG00000120708,1.26298090547484
 TAPT1,ENSG00000169762,-0.249712003405498
 TEX33,ENSG00000185264,-0.560081979450574
 VRK1,ENSG00000100749,0.191356784361455
 VRK3,ENSG00000105053,-0.0568216124036027
 VRK2,ENSG00000028116,0.129204387885029
 CRYL1,ENSG00000165475,-0.737227536979547
 NR2C2,ENSG00000177463,0.0174512292275146
 TNIP3,ENSG00000050730,0.104305067523431
 TNIP1,ENSG00000145901,-0.157953359220125
 FRA10AC1,ENSG00000148690,0.00102106785895253
 MAU2,ENSG00000129933,-0.139277943072683
 FAM184A,ENSG00000111879,-0.810502512694626
 GDPD2,ENSG00000130055,2.46361206012883
 HSPH1,ENSG00000120694,-0.0169266622594296
 LIM2,ENSG00000105370,-0.63768880846277
 BASP1,ENSG00000176788,-0.211952566740247
 PLEKHB1,ENSG00000021300,-1.14683050593199
 TMSB4X,ENSG00000205542,0.0121187121149007
 PLEKHB2,ENSG00000115762,-0.187954344534805
 RP11-279O9.4,ENSG00000249679,-0.575070430878768
 SEC13,ENSG00000157020,0.0182397996063563
 GIMAP4,ENSG00000133574,-0.371084111059037
 GIMAP5,ENSG00000196329,-0.557146626543189
 GIMAP6,ENSG00000133561,-0.559874731547703
 GIMAP7,ENSG00000179144,-0.457539876127368
 GIMAP1,ENSG00000213203,-0.238233098545766
 GIMAP2,ENSG00000106560,-0.085307471247024
 CEP19,ENSG00000174007,-0.494914505590911
 MYOM3,ENSG00000142661,0.753295565501767
 MYOM2,ENSG00000036448,0.00638017825380651
 OR52W1,ENSG00000175485,0.187008787087428
 C14orf64,ENSG00000246223,1.39952690557818
 FBXO2,ENSG00000116661,-0.149058854200751
 FBXO3,ENSG00000110429,0.0971699456183436
 FBXO4,ENSG00000151876,0.00862942798115539
 FBXO5,ENSG00000112029,0.408932997444469
 FBXO6,ENSG00000116663,-0.00344173103872023
 FBXO7,ENSG00000100225,-0.0346690540071949
 FBXO8,ENSG00000164117,0.319019851547033
 FBXO9,ENSG00000112146,-0.11654837759174
 TAL1,ENSG00000162367,-0.673568535189541
 MYEF2,ENSG00000104177,-0.699057106875796
 TAL2,ENSG00000186051,-0.491435232327974
 CCDC85C,ENSG00000205476,0.127878613533881
 CCDC85B,ENSG00000175602,-0.241620364308773
 CCDC85A,ENSG00000055813,-0.231637245686672
 CMSS1,ENSG00000184220,0.0411486326207151
 SNTB2,ENSG00000168807,0.0512246278891293
 SNTB1,ENSG00000172164,0.106030899747434
 KIAA0408,ENSG00000189367,-1.76575619333278
 DZANK1,ENSG00000089091,-0.0295293631419709
 CORO1B,ENSG00000172725,0.1649522265165
 CORO1C,ENSG00000110880,0.405214218440119
 DNAJC3,ENSG00000102580,-0.105356309335354
 MID2,ENSG00000080561,0.325928959262073
 MID1,ENSG00000101871,-0.269851668433198
 WASF1,ENSG00000112290,-0.390254010491506
 WASF2,ENSG00000158195,0.181371799987178
 WASF3,ENSG00000132970,-0.960792270974881
 FRG1B,ENSG00000149531,-0.366520207227175
 YWHAZ,ENSG00000164924,0.394107746766772
 MYCT1,ENSG00000120279,-0.146683441239653
 GOSR2,ENSG00000108433,-0.12027393301826
 MIDN,ENSG00000167470,0.163033014859172
 GOSR1,ENSG00000108587,0.0349166570012295
 LAIR2,ENSG00000167618,-0.454978006595862
 TSPAN1,ENSG00000117472,0.122730679218054
 HECTD2,ENSG00000165338,-0.214214137925683
 HECTD3,ENSG00000126107,0.293687083415302
 PIBF1,ENSG00000083535,0.368897074156719
 HECTD4,ENSG00000173064,-0.0580635419208784
 LZTFL1,ENSG00000163818,0.0297323641615283
 ADAD1,ENSG00000164113,-0.406386537502918
 ADAD2,ENSG00000140955,0.998087867730072
 C7orf49,ENSG00000122783,0.114479304523009
 FLII,ENSG00000177731,0.0739068282769905
 RALGAPA1,ENSG00000174373,0.152675985991523
 FLI1,ENSG00000151702,-0.325838991723046
 GPR22,ENSG00000172209,-0.90060312350721
 GPR20,ENSG00000204882,-0.501415009926273
 GPR21,ENSG00000188394,-0.723714846210915
 GPR26,ENSG00000154478,-0.602710425407409
 GPR27,ENSG00000170837,0.0816450655256204
 GPR25,ENSG00000170128,-1.06579784955179
 KCNMB1,ENSG00000145936,-0.0143834938915375
 KCNMB3,ENSG00000171121,-0.587055656202383
 KCNMB2,ENSG00000197584,-0.969869810553776
 PNCK,ENSG00000130822,-1.11741994156877
 KCNMB4,ENSG00000135643,0.209537520729295
 YWHAG,ENSG00000170027,-0.32168850043094
 RECQL5,ENSG00000108469,0.240609644147581
 POC5,ENSG00000152359,0.261772680488478
 SPECC1L,ENSG00000100014,-0.32095569164697
 RP11-345J4.3,ENSG00000258150,0.0737992971552166
 EPSTI1,ENSG00000133106,-0.455539035852772
 NPRL3,ENSG00000103148,-0.160591056305351
 NPRL2,ENSG00000114388,-0.0596747106066287
 PLXNB2,ENSG00000196576,0.216217353138783
 PLXNB3,ENSG00000198753,0.212723381450144
 SHCBP1L,ENSG00000157060,-0.3767512024269
 PLXNB1,ENSG00000164050,0.600743811359773
 RP11-723G8.2,ENSG00000265352,0.00916844048106415
 SIRT3,ENSG00000142082,-0.23504667942006
 SIRT2,ENSG00000068903,-0.0656106475119146
 SIRT1,ENSG00000096717,-0.0435232462964423
 SIRT7,ENSG00000187531,0.337640611173958
 SIRT6,ENSG00000077463,0.130635766414046
 SIRT5,ENSG00000124523,-0.0618039337590062
 SIRT4,ENSG00000089163,0.207550581822543
 MAS1L,ENSG00000204687,1.4122135673231
 FSD1,ENSG00000105255,-0.72294699628481
 FSD2,ENSG00000186628,-1.31627372445849
 PBOV1,ENSG00000254440,0.10119120464244
 RP11-595B24.2,ENSG00000263588,0.0744748453709453
 CES5A,ENSG00000159398,1.28770486420696
 KDM6B,ENSG00000132510,0.198284105646376
 CHST11,ENSG00000171310,-0.761445152128664
 CC2D2A,ENSG00000048342,-0.648799975927156
 CC2D2B,ENSG00000188649,-0.0894111001420861
 CHST12,ENSG00000136213,0.130956083587718
 PRTG,ENSG00000166450,-1.15440386316764
 RPS17L,ENSG00000182774,0.580367904801804
 PAPPA2,ENSG00000116183,-0.211837718458009
 ARHGAP11A,ENSG00000198826,0.680361532942799
 ARHGAP11B,ENSG00000187951,0.577555327461954
 ROCK1,ENSG00000067900,-0.099976996777309
 CRCT1,ENSG00000169509,1.89516973289669
 PSENEN,ENSG00000205155,-0.0261928609929831
 NAGA,ENSG00000198951,0.0332086092640121
 NAGK,ENSG00000124357,0.471403370858777
 CARTPT,ENSG00000164326,-1.01828408515898
 THBS4,ENSG00000113296,-0.809553228895158
 PGAP1,ENSG00000197121,0.496204540479088
 PGAP3,ENSG00000161395,0.096511962806501
 PGAP2,ENSG00000148985,0.766648457835082
 WLS,ENSG00000116729,0.669992857669718
 MFAP5,ENSG00000197614,0.527127793732746
 MFAP4,ENSG00000166482,-0.230006221973193
 MFAP3,ENSG00000037749,-0.165629249559857
 MFAP2,ENSG00000117122,1.04033867511322
 MFAP1,ENSG00000140259,0.092555768317828
 OFD1,ENSG00000046651,0.156754992328436
 HBS1L,ENSG00000112339,-0.0151082528516739
 AGER,ENSG00000204305,-0.0648955480301927
 GYPA,ENSG00000170180,-0.766431890130707
 GYPB,ENSG00000250361,-0.020163988596103
 GYPC,ENSG00000136732,-0.758257818498148
 GYPE,ENSG00000197465,-0.0288696288017792
 SNAP25,ENSG00000132639,-1.59247161094321
 SNAP23,ENSG00000092531,-0.132692062399906
 LITAF,ENSG00000189067,0.0675569516280969
 SNAP29,ENSG00000099940,-0.130940972776493
 C11orf48,ENSG00000162194,0.214878310307415
 C11orf49,ENSG00000149179,0.363922481742422
 TOX2,ENSG00000124191,-0.791546758848317
 C11orf42,ENSG00000180878,0.0625536045954084
 C11orf44,ENSG00000175728,0.790726237225844
 TNFSF13,ENSG00000161955,-0.512311353225989
 TNFSF10,ENSG00000121858,0.600908397309258
 DIRAS1,ENSG00000176490,-0.220981176171923
 DIRAS3,ENSG00000162595,0.0849444397635703
 DIRAS2,ENSG00000165023,0.907295132982885
 TNFSF18,ENSG00000120337,-0.980588436237168
 RP11-552I14.1,ENSG00000257860,-0.157193576929593
 SFXN4,ENSG00000183605,0.0649996087114987
 SFXN5,ENSG00000144040,-0.170201299326876
 SFXN2,ENSG00000156398,0.0331766399015223
 SFXN3,ENSG00000107819,0.0125522453380521
 SFXN1,ENSG00000164466,-0.275012694385503
 CCT8,ENSG00000156261,0.117561574297518
 CCT3,ENSG00000163468,0.180977301469251
 CCT7,ENSG00000135624,0.120968834775796
 CCT4,ENSG00000115484,0.238384332771621
 CCT5,ENSG00000150753,0.253613044034265
 SWI5,ENSG00000175854,0.019782713379896
 CDK5RAP3,ENSG00000108465,-0.0369183977385331
 CROT,ENSG00000005469,0.642445279783945
 ASPG,ENSG00000166183,0.261347430333765
 ASPA,ENSG00000108381,0.108652876101394
 ASPM,ENSG00000066279,1.49888336220853
 ASPN,ENSG00000106819,0.885129372034025
 ASPH,ENSG00000198363,-0.275315910253719
 RP11-505K9.4,ENSG00000260300,-0.0277356276047029
 CCDC144A,ENSG00000170160,0.197371178234001
 FAM86B2,ENSG00000145002,-0.357346798258153
 FAM86B1,ENSG00000186523,0.00894196421311319
 UBE2V1,ENSG00000244687,-0.109800486456111
 UBE2V2,ENSG00000169139,0.00605937650542111
 CMBL,ENSG00000164237,-1.02387171549075
 ZNF880,ENSG00000221923,-0.0571939656444898
 SSTR1,ENSG00000139874,0.0787338747006557
 SSTR2,ENSG00000180616,-0.451553446627938
 SSTR5,ENSG00000162009,-0.464353305633836
 SSTR4,ENSG00000132671,-0.0100191144873042
 LDLRAP1,ENSG00000157978,-0.0180561049803908
 CTNNB1,ENSG00000168036,0.179866436628522
 WNK1,ENSG00000060237,0.0185974209130224
 ATN1,ENSG00000111676,-0.145322475172888
 TOB1,ENSG00000141232,1.20246166133681
 TNIP2,ENSG00000168884,0.0616014708199403
 LCE4A,ENSG00000187170,0.716722294660569
 NR2C1,ENSG00000120798,-0.243603333241265
 MAN1B1,ENSG00000177239,0.118105579791584
 LBP,ENSG00000129988,-0.960301297659794
 LBR,ENSG00000143815,0.195226165309531
 LBH,ENSG00000213626,-0.0588272536065396
 PLD4,ENSG00000166428,-1.11023285579553
 IMP4,ENSG00000136718,0.0283628516282546
 MORN4,ENSG00000171160,-0.307172635098675
 ACIN1,ENSG00000100813,0.126728273018784
 ATP1B3,ENSG00000069849,1.04701689453504
 TFB1M,ENSG00000029639,0.117968082537707
 PLD2,ENSG00000129219,0.20480306841186
 AASDH,ENSG00000157426,0.349599054289348
 TSEN15,ENSG00000198860,-0.10286251039963
 PLD3,ENSG00000105223,-0.172253803443684
 SNX3,ENSG00000112335,-0.0576545213742817
 SNX2,ENSG00000205302,0.0742339297241638
 SNX1,ENSG00000028528,0.0266084191041754
 ST20,ENSG00000180953,-0.0903177274351642
 SNX7,ENSG00000162627,0.225739054259269
 SNX6,ENSG00000129515,0.105332860782508
 SNX5,ENSG00000089006,-0.168819496062306
 SNX4,ENSG00000114520,-0.263741050419147
 SNX9,ENSG00000130340,-0.209073900908123
 SNX8,ENSG00000106266,-0.352501835014512
 RP11-156E8.1,ENSG00000272195,-0.411583054384641
 KHSRP,ENSG00000088247,0.0867580667914449
 TIMELESS,ENSG00000111602,0.585970096729289
 PHKG2,ENSG00000156873,0.0886188899676762
 PHKG1,ENSG00000164776,-0.447856169596225
 ORAI2,ENSG00000160991,-0.820233869858245
 DLAT,ENSG00000150768,0.0409756915291538
 C12orf29,ENSG00000133641,0.240053762325986
 C12orf23,ENSG00000151135,-0.434032666885012
 RRP1,ENSG00000160214,0.264929917060053
 FABP6,ENSG00000170231,-0.616812523738076
 FABP7,ENSG00000164434,0.931292797645166
 FABP4,ENSG00000170323,1.06265021665047
 FABP5,ENSG00000164687,0.814824292973272
 FABP2,ENSG00000145384,0.0550650495576317
 FABP3,ENSG00000121769,-1.68936240810913
 FANCD2,ENSG00000144554,0.560107402119995
 FABP1,ENSG00000163586,-0.25860457672691
 AKR1C4,ENSG00000198610,-0.582893911635089
 GABRA6,ENSG00000145863,-0.119082089641113
 GABRA1,ENSG00000022355,-0.191366209854285
 AKR1C1,ENSG00000187134,-0.0215591485259364
 AKR1C2,ENSG00000151632,0.02308934746597
 FABP9,ENSG00000205186,5.7768424382996
 P2RY6,ENSG00000171631,-0.206391848273474
 DOCK2,ENSG00000134516,-0.418458563826427
 CENPN,ENSG00000166451,0.170183922233503
 RRP9,ENSG00000114767,0.324670603833877
 DOCK1,ENSG00000150760,0.495855675445484
 SEPW1,ENSG00000178980,0.0762195144953797
 ZNF75D,ENSG00000186376,-0.0300340659974232
 DOCK4,ENSG00000128512,-1.01793898309083
 EP300,ENSG00000100393,0.125338935002835
 NPY5R,ENSG00000164129,0.0656847052732966
 SMEK1,ENSG00000100796,0.211973264595434
 NEU4,ENSG00000204099,-2.34326173271353
 AC002472.13,ENSG00000187905,-1.57077512042886
 NEU1,ENSG00000204386,0.0603532764014759
 NEU2,ENSG00000115488,3.51568329753527
 NEU3,ENSG00000162139,-0.537399447971328
 OPRL1,ENSG00000125510,-0.792747873293083
 MED10,ENSG00000133398,0.0546684640297413
 MED11,ENSG00000161920,0.107861648370273
 MED12,ENSG00000184634,0.0214041238301406
 MED13,ENSG00000108510,0.125602446379362
 MED14,ENSG00000180182,0.0496393677032856
 FAM184B,ENSG00000047662,0.192739913383059
 MED16,ENSG00000175221,0.208161834096317
 MED17,ENSG00000042429,0.26822909426556
 MED18,ENSG00000130772,0.116626297159731
 MED19,ENSG00000156603,0.210666956479167
 EEF1B2,ENSG00000114942,0.588030639216186
 BAI1,ENSG00000181790,1.58433740329139
 BAI2,ENSG00000121753,-0.587156880649176
 BAI3,ENSG00000135298,-0.695843927784324
 TLX1,ENSG00000107807,-0.21145143403255
 TLX2,ENSG00000115297,0.283036092888187
 TLX3,ENSG00000164438,0.0457013971877639
 ADH1C,ENSG00000248144,-0.78430123451577
 ADH1B,ENSG00000196616,0.0684954431153516
 ADH1A,ENSG00000187758,-0.839159287285268
 MUSK,ENSG00000030304,-0.417322231544533
 KIAA1257,ENSG00000114656,-0.251342757713436
 MLEC,ENSG00000110917,-0.300661547081635
 SLC30A9,ENSG00000014824,-0.105283370309822
 SLC30A8,ENSG00000164756,0.745920671860088
 SLC30A5,ENSG00000145740,0.332368160386466
 SLC30A4,ENSG00000104154,-0.224830987901501
 SLC30A7,ENSG00000162695,0.204496085834615
 SLC30A6,ENSG00000152683,0.137625005489117
 SLC30A1,ENSG00000170385,0.782361274555442
 SLC30A3,ENSG00000115194,-0.0593140911328229
 SLC30A2,ENSG00000158014,0.964882473727271
 SCNN1G,ENSG00000166828,1.90141034097704
 MT1HL1,ENSG00000244020,-0.354493239916846
 EML2,ENSG00000125746,0.424672555863769
 EML3,ENSG00000149499,0.0914757083469475
 EML1,ENSG00000066629,0.0942104131772364
 EML6,ENSG00000214595,0.28414299068488
 EML4,ENSG00000143924,0.494367763444129
 EML5,ENSG00000165521,-0.303333450341397
 HLA-DPB1,ENSG00000223865,-0.00612147401259965
 SCNN1A,ENSG00000111319,1.69960579295007
 KAAG1,ENSG00000146049,0.175448561249663
 RSPO3,ENSG00000146374,0.192278485515437
 RSPO2,ENSG00000147655,-1.7421150103958
 RSPO1,ENSG00000169218,1.40579091197677
 CNN1,ENSG00000130176,-0.219200926877247
 XKR3,ENSG00000172967,-0.0191356935264948
 CNN3,ENSG00000117519,-0.36480566500955
 CNN2,ENSG00000064666,0.541149468674846
 ZNF652,ENSG00000198740,0.125844552739519
 CHAC1,ENSG00000128965,0.150146124994343
 AC017104.2,ENSG00000233538,0.137916526322618
 EIF5B,ENSG00000158417,0.0972235015766764
 EIF5A,ENSG00000132507,0.368258558605057
 TUBB8,ENSG00000173876,-1.44539243983264
 TUBB6,ENSG00000176014,0.171909605504769
 TUBB3,ENSG00000258947,0.0391874137113829
 TUBB1,ENSG00000101162,-1.34369273841775
 C19orf71,ENSG00000183397,-0.11054262534189
 C19orf70,ENSG00000174917,-0.141453457401662
 C19orf73,ENSG00000221916,0.445328166274503
 APTX,ENSG00000137074,0.238987916115023
 C19orf77,ENSG00000095932,-0.795145229232093
 SH3BGRL3,ENSG00000142669,0.505934062197617
 SH3BGRL2,ENSG00000198478,-0.436770487055841
 COPRS,ENSG00000172301,-0.374084749687368
 GIMAP8,ENSG00000171115,-0.428695668878091
 OLFM3,ENSG00000118733,-0.900100362050301
 OLFM2,ENSG00000105088,0.812715583908397
 OLFM1,ENSG00000130558,-0.472681589848774
 OLFM4,ENSG00000102837,0.498013557443675
 RAF1,ENSG00000132155,-0.0223516477242925
 DRAM1,ENSG00000136048,-0.169321401345229
 DRAM2,ENSG00000156171,0.0839605845193227
 RPL13A,ENSG00000142541,0.447593053075399
 BCL7C,ENSG00000099385,0.0162766595629139
 BCL7B,ENSG00000106635,-0.311512018666528
 BCL7A,ENSG00000110987,0.492918419824961
 EFNA5,ENSG00000184349,1.33887200143061
 EFNA4,ENSG00000243364,1.23989275709416
 EFNA3,ENSG00000143590,1.84999187520356
 EFNA2,ENSG00000099617,0.121663303952812
 EFNA1,ENSG00000169242,1.16292630558922
 SCUBE1,ENSG00000159307,-0.427198419857365
 CLCC1,ENSG00000121940,0.01426884949932
 C1orf189,ENSG00000163263,-0.630499111828252
 UCN3,ENSG00000178473,0.00260311474931015
 C1orf185,ENSG00000204006,-0.554831850956568
 OR51H1P,ENSG00000176904,0.0450450161342319
 APEX1,ENSG00000100823,0.316451239005492
 APEX2,ENSG00000169188,0.43461843842046
 SPOCD1,ENSG00000134668,-0.445411988611798
 KMT2A,ENSG00000118058,-0.0235273028448147
 ESRRA,ENSG00000173153,0.185734653379831
 CLEC11A,ENSG00000105472,0.151351847668973
 ZNF718,ENSG00000250312,0.333291937952528
 RAB31,ENSG00000168461,-0.746127700803545
 ZNF714,ENSG00000160352,0.129043747802537
 ZNF716,ENSG00000182111,-0.190413998747367
 ZNF717,ENSG00000227124,0.150107024189831
 ZNF710,ENSG00000140548,0.200900541792833
 ZNF711,ENSG00000147180,0.0262909075855224
 ZNF713,ENSG00000178665,-0.223188114657493
 NFAM1,ENSG00000235568,0.0570046891330046
 ASB10,ENSG00000146926,-0.778320492055004
 ASB12,ENSG00000198881,-0.249858499770901
 ASB13,ENSG00000196372,-0.056228830851741
 ASB14,ENSG00000239388,0.105049522223936
 LRPPRC,ENSG00000138095,0.0160115418334059
 ASB16,ENSG00000161664,-0.509284394740533
 ASB17,ENSG00000154007,-0.127937353493427
 ASB18,ENSG00000182177,-1.69917966061113
 TROVE2,ENSG00000116747,-0.0293620389652234
 TCHHL1,ENSG00000182898,3.5066570840903
 NSMF,ENSG00000165802,-0.34242033978901
 XCL2,ENSG00000143185,-1.74988997470328
 XCL1,ENSG00000143184,-0.744449862496516
 NNT,ENSG00000112992,-0.141882792565759
 RPP30,ENSG00000148688,-0.0592447648901379
 CT62,ENSG00000225362,-0.307352970418692
 FDPS,ENSG00000160752,0.344594085700508
 TFPI2,ENSG00000105825,-1.70008076031566
 BATF,ENSG00000156127,0.046553083012467
 MACF1,ENSG00000127603,0.254823471571999
 BCORL1,ENSG00000085185,-0.126006883478114
 CTC-349C3.1,ENSG00000224186,0.0211891747614665
 RTN4R,ENSG00000040608,0.373368540656667
 C1orf200,ENSG00000179840,-0.326273752459447
 HEXIM1,ENSG00000186834,0.212469450865555
 DENND5B,ENSG00000170456,-1.20686812166846
 DENND5A,ENSG00000184014,-0.866949044833743
 HEXIM2,ENSG00000168517,-0.299868010150644
 AP000350.4,ENSG00000218537,0.392834531259311
 CRLS1,ENSG00000088766,-0.0105568474965825
 GCSH,ENSG00000140905,-0.453194898023806
 RAB3A,ENSG00000105649,-0.593639924561936
 LRG1,ENSG00000171236,1.39653989627677
